FORMULA	NRETWEET	NLIKE	NANS	FOLLOWERS	MUSEUM	ISRETWEET	PARTOFDAY	HASEMARK	HASQMARK	HASNERPER	HASNERLOC	HASNERORG	HASNERMISC	NURLS	NIMG	NHASH	NMENTION	LENGTH	DENSE	SENT	ENG	LONG	FULL_TEXT
0	5	16	0	28400	MuseoEgizio	0	afternoon	0	0	0	1	0	1	1	2	1	0	310	0	0	0	1	Il 14 febbraio basta essere in due per visitare il Museo Egizio al costo di un solo biglietto intero. Dalle 18:30 alle 21:00 visita guidata di COPPIA gratuita.  #SanValentino  https://museoegizio.it/esplora/appuntamenti/san-valentino-al-museo-egizio-14-febbraio-2019-novita-a-breve/ …pic.twitter.com/HHdCgkeOkq
0	9	18	0	28400	MuseoEgizio	0	afternoon	1	0	0	1	1	1	1	2	0	0	376	0	0	0	1	Sabato 1 e domenica 2 febbraio 2020, alle ore 15:10, il Museo Egizio propone il percorso "Merit: trucchi e segreti di bellezza". Cura del corpo, igiene, benessere e bellezza erano considerate priorità assolute anche al tempo dei faraoni! INFO: https://www.museoegizio.it/esplora/appuntamenti/merit-trucchi-e-segreti-di-bellezza-1-e-2-febbraio-2020/ …pic.twitter.com/1XI1DQ5fDo
0	7	24	1	28400	MuseoEgizio	0	afternoon	0	1	0	1	0	1	1	2	1	0	240	0	0	0	1	Scopriamo insieme cosa hanno rivelato le analisi effettuate sulla cassetta di Kha. La mostra #ArcheologiaInvisibile è visitabile fino al 7 giugno 2020. https://www.youtube.com/watch?v=avd19X1Lyro&feature=youtu.be …pic.twitter.com/1V1etR6d8X
0	5	31	4	28400	CCBB_RJ	1	evening	0	0	1	1	0	0	0	2	1	0	154	0	0	0	1	A exposição Egito Antigo – Do Cotidiano à Eternidade deixa hoje o #CCBBRJ. Conte aqui uma curiosidade que você aprendeu com ela.pic.twitter.com/TU0ucTZjZj
0	14	42	2	28400	melenabig	1	afternoon	0	0	1	0	0	1	0	3	0	2	270	0	0	0	1	Sull'ultimo numero di @artibune l'intervista a Paola Matossi del @MuseoEgizio. Ne vado orgogliosissima perchè è un'istituzione che manda segnali molto chiari e forti: il museo è vivacissimo, aggiornato sulla cultura digitale, aperto, inclusivo.pic.twitter.com/zTMPDx4hez
0	4	16	1	28400	MuseoEgizio	0	morning	0	1	1	1	0	1	1	2	4	0	289	0	0	0	1	Nuovo episodio della #serie: #ISTANTANEE DALLA COLLEZIONE. Il curatore Federico Poole ci parla di un oggetto "#meraviglioso".  New episod of the serie: ISTANTANEE DALLA COLLEZIONE. The curator Federico Poole talks about a very special "#wonder"https://www.youtube.com/watch?v=oEyzFE8xjEo …
0	3	13	0	28400	MuseoEgizio	0	morning	0	0	0	0	0	0	0	2	3	1	156	0	0	0	1	Vi aspettiamo per la presentazione del #libro: "il tempo dei #Nuraghi. La #Sardegna dal XVIII al VIII secolo a.C." @ilissoedizionipic.twitter.com/51SJ8RXRKe
0	4	23	0	28400	MuseoEgizio	0	morning	1	0	1	0	1	1	0	2	3	1	161	0	0	0	1	We’re at #Museva to present all the special events that can be organized at the @MuseoEgizio! Find us at the stand C11. #event #museumspic.twitter.com/cQgJKeFd0G
0	4	35	3	28400	MuseoEgizio	0	morning	1	0	0	1	1	0	2	4	2	0	318	1	1	0	1	Ci siamo anche noi!  6° posto. #museitaliani #top30https://twitter.com/_MiBACT/status/1221006365637906432 … I più amati, le superstar, gli emergenti, gli evergreen. Non è la classifica musicale del momento, ma la Top 30 dei musei italiani. Qui i primi 10, scopri gli altri su http://www.beniculturali.it/TOP30_2019   …
0	22	68	1	28400	MuseoEgizio	0	morning	0	0	0	0	0	1	0	2	2	0	84	0	0	0	0	Per non dimenticare.  #giornatadellamemoria #27gennaio2020pic.twitter.com/pMYS9PTWtm
0	5	19	0	28400	MuseoEgizio	0	morning	0	0	0	1	0	0	1	2	0	0	323	0	0	0	1	Sabato 25 e domenica 26 gennaio, i piccoli visitatori potranno farsi accompagnare dai loro genitori per sperimentare il lavoro d’indagine compiuto da un archeologo, aiutato dalle moderne tecnologie. Info: https://museoegizio.it/esplora/appuntamenti/sulle-tracce-del-passato-25-e-26-gennaio-2020/ …pic.twitter.com/oIvg34GvT6
0	4	11	0	28400	MuseoEgizio	0	morning	0	0	0	1	1	1	1	2	1	1	328	0	1	0	1	We are only a few days away from the fair dedicated to events in museums and cultural sites: #MUSEVA Come and visit us at Carrousel du Louvre, stand C11. We look forward to talk about how to organize your private events at the Museo Egizio. https://museoegizio.it/info/eventi-privati/ …  @Museumexpertspic.twitter.com/zl7XGJmcH2
0	4	10	1	28400	MuseoEgizio	0	evening	0	0	1	1	0	1	1	1	0	0	170	0	1	0	1	We want to remember the great scholar and colleague Olivier Nieuwenhuijse, passed away on 15 January.http://www.nino-leiden.nl/message/in-memoriam-olivier-nieuwenhuijse …
0	9	25	1	28400	MuseoEgizio	0	morning	1	1	1	1	0	1	1	2	3	0	251	0	0	0	1	Primo episodio di #Istantanee dalla collezione! La curatrice Alessia Fassone ci presenta i bellissimi #ritratti dal #Fayyum che potete ammirare in Sala 13 al piano 1!  Prossimo episodio: venerdì 31 gennaio!https://www.youtube.com/watch?v=rlftRLhklNI …
0	18	54	2	28400	RmoSoliman	1	afternoon	0	0	1	1	1	1	1	2	1	6	510	1	0	0	1	On this day, 45 years ago: @RM_Oudheden and @TheEES rediscover the Memphite tomb of Horemheb at Saqqara. Ongoing research projecs by i.a. @FaArcho, @MuseoEgizio and @LaraWeissRMO attempt to elucidate how and by whom the cemetery was used.https://twitter.com/RM_Oudheden/status/1217042346807832577 … Vandaag is het 45 jaar geleden dat een onderzoeksteam van o.a. @RM_Oudheden het graf van generaal Horemheb herontdekte in #Sakkara. Horemheb diende onder de beroemde farao Toetanchamon. Dit prachtige reliëf uit…
0	2	20	2	28400	MuseoEgizio	0	afternoon	1	0	0	1	0	1	0	3	5	2	305	1	1	0	1	We're so proud to announce that the #exhibition "Egito Antigo: do cotidiano à eternidade" at @CCBB_RJ  reached 1 million #visitors.  The #student in the picture is the visitor n. 1.000.000! The exhibition is on view until 2 February 2020. @artunlimitedbr  #EgitoCCBB #MuseoEgiziopic.twitter.com/W6ynGRAJit
0	2	5	0	28400	MuseoEgizio	0	afternoon	0	1	0	1	0	1	1	3	0	0	311	0	1	0	1	My week on Twitter : 46 Mentions, 58.2K Mention Reach, 171 Likes, 46 Retweets, 73.6K Retweet Reach. See yours with https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=8a2a8f8dedddcfab0265d49f …pic.twitter.com/JDBImbokoW
0	1	3	0	28400	MuseoEgizio	0	night	0	1	0	1	0	1	1	3	0	0	310	0	1	0	1	My week on Twitter : 21 Mentions, 15.6K Mention Reach, 244 Likes, 49 Retweets, 137K Retweet Reach. See yours with https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=8a2a8f8dedddcfab0265d49f …pic.twitter.com/oPwUauglcK
0	10	23	2	28400	MuseoEgizio	0	morning	1	0	1	1	0	0	1	1	0	0	256	0	0	0	1	Conosciamo più da vicino Bernardino Drovetti, uno dei protagonisti della storia del Museo Egizio!  La sale che raccontano la storia delle collezioni del Museo, appena riaperte con un nuovo allestimento, vi aspettano al piano -1.https://youtu.be/djXKHNgtkTg
0	51	153	2	28400	MuseoEgizio	0	morning	1	0	1	1	1	0	0	5	0	0	285	0	0	0	1	L’inizio dell’anno per gli antichi Egizi non era il 1° gennaio, ma in estate, con l’inondazione del Nilo. La parola egizia per anno era rnp. Su questa fiaschetta, accanto al segno rnp, è visibile anche il geroglifico nfr: bello, buono. Neferet Renpet a tutti!pic.twitter.com/mhslzylQhC
0	9	43	0	28400	MuseoEgizio	0	morning	0	0	1	1	0	1	0	2	4	0	298	0	0	0	1	#OnThisDay  On #29december 1823, for the sum of 400,000 Piedmontese liras, King Carlo Felice signed the purchase in #Turin of a series of finds collected in #Egypt by Bernardino Drovetti. This is the "Drovetti Collection", one of the nuclei of artefacts in our collection.pic.twitter.com/mBD51L5dl2
0	13	46	3	28400	MuseoEgizio	0	afternoon	0	0	1	0	1	0	1	1	0	1	199	0	1	0	1	Christian Greco, Director of the year for @artribunehttps://www.artribune.com/professioni-e-professionisti/2019/12/best-of-2019-tutto-il-meglio-dellanno-che-si-sta-concludendo-secondo-artribune/20/ …
0	0	3	1	28400	MuseoEgizio	0	morning	1	0	0	0	0	0	0	2	0	0	25	0	0	0	0	Come sempre, bravi tutti!
0	5	26	1	28400	MuseoEgizio	0	morning	1	1	1	0	0	1	1	1	4	0	216	0	0	0	1	Chi sono i #curatori? Che cosa fanno in un museo? Scopritelo nella nuova serie: "#ISTANTANEE dalla collezione" Curiosi? Intanto iscrivetevi al nostro canale #YouTube. #ComingSoon SOUND ON!https://youtu.be/TnKwG3_VZ38
0	3	24	4	28400	MuseoEgizio	0	evening	0	1	0	0	0	0	0	3	2	1	102	0	0	0	1	Quale sarà la risposta esatta? A #leredità si parla di #anticoEgitto @RaiUnopic.twitter.com/cB3WVjpvDU
0	2	5	0	28400	MuseoEgizio	0	evening	0	1	0	1	0	1	1	3	0	0	310	0	1	0	1	My week on Twitter : 22 Mentions, 342K Mention Reach, 147 Likes, 44 Retweets, 74.7K Retweet Reach. See yours with https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=8a2a8f8dedddcfab0265d49f …pic.twitter.com/8Ev19AOyqK
0	5	52	2	28400	MuseoEgizio	0	afternoon	1	0	0	0	0	1	0	2	3	0	88	0	0	0	0	Auguri di #BuonNatale a tutti voi! #buonnatale2019 #buonefestepic.twitter.com/gBEydPMO9o
0	9	21	3	28400	MuseoEgizio	0	morning	0	0	0	1	0	1	1	2	7	0	256	1	0	0	1	C'è una nuova #promozione per i clienti dei #treni regionali di #Trenitalia. Ai possessori di biglietto o abbonamento #regionale da o per #Torino, #sconto sul biglietto d'ingresso al #MuseoEgizio. Per info: https://bit.ly/2Sof65a pic.twitter.com/lsRn1eAkWd
0	6	30	1	28400	MuseoEgizio	0	morning	1	0	1	1	1	1	1	1	2	2	205	0	0	0	1	C'è una nuova rubrica al #TGLeonardo! Tutti i giorni, fino al 31 dicembre, il Direttore #ChristianGreco racconta un oggetto della collezione. https://www.rainews.it/tgr/rubriche/leonardo/ … @RaiTre @Tg3web
0	5	24	2	28400	CCBB_RJ	1	evening	1	0	0	1	0	0	1	2	1	1	285	0	1	0	1	Venha curtir suas férias aqui no #CCBBRJ! A exposição Egito Antigo: Do Cotidiano à Eternidade está imperdível, com 140 peças vindas do @museoegizio na Itália. Todos os dias (exceto terça-feira), até 27.01 De 09h às 20h Ingressos em: http://bit.ly/EgitoCCBBRJ pic.twitter.com/D8Snqz0rP0
0	3	17	0	28400	MuseoEgizio	0	afternoon	0	1	1	1	0	1	1	2	3	0	201	0	1	0	1	A new article of the #Rivista del Museo Egizio is online: Flawed and Fine? The #Statue of Hel in the Museo Egizio, #Turin (Cat. 7352) by Federico Poole https://bit.ly/34RTock pic.twitter.com/dW1Z3AgF2c
0	19	68	1	28400	AccademiaCrusca	1	morning	0	0	0	0	1	1	1	3	0	1	309	0	0	0	1	CALCARE deriva, attraverso il franc. CALCAIRE, dal lat. CALCARIUS 'relativo alla calce'. È una parola piana, come tale indicata dai dizionari ortoepici [calcàre].  http://bit.ly/CALCARE_Crusca  Ostrakon con una ballerina acrobatica, frammento di pietra calcarea dipinto, @MuseoEgiziopic.twitter.com/hQrEtIlvC2
0	7	21	0	28400	MuseoEgizio	0	afternoon	0	0	1	1	0	1	1	2	2	0	347	0	0	0	1	#CONTEST #ILMIOEGIZIO In occasione del nuovo allestimento delle sale sulla Storia del Museo, ci piacerebbe conoscere le vostre storie al Museo Egizio. Inviateci in privato foto, video o documenti che raccontino il vostro momento più memorabile al Museo.   https://www.museoegizio.it/esplora/notizie/ilmioegizio-contest/ …pic.twitter.com/xbHFIlgoet
0	21	60	1	28400	MuseoEgizio	0	afternoon	1	0	0	1	0	1	0	5	1	0	171	0	0	0	1	Ecco a voi le nuove sale dedicate alla #StoriadelMuseo. Vi aspettiamo! Here the new halls about the history of the Museo Egizio! We wait for you.pic.twitter.com/dW8hbXDY1o
0	7	19	1	28400	MuseoEgizio	0	morning	0	0	0	0	1	1	0	2	5	2	199	1	0	0	1	Il Direttore #ChristianGreco ricorda l'importanza della #cura del #patrimonio, frutto di un grande lavoro di squadra. #StoriadelMuseo #19dicembre @ScienzeTo @ArchivioStatoTopic.twitter.com/f78bErgIRg
0	5	23	1	28400	MuseoEgizio	0	morning	0	1	1	1	1	0	0	2	3	0	150	0	0	0	1	Perché un #Museo Egizio a Torino? Oggi presentiamo il riallestimento delle Sale dedicate alla #Storia del Museo. #19dicembrepic.twitter.com/2aLDFtxijs
0	3	3	0	28400	MuseoEgizio	0	evening	0	1	0	1	0	1	1	3	0	0	310	0	1	0	1	My week on Twitter : 11 Mentions, 8.57K Mention Reach, 51 Likes, 22 Retweets, 43.3K Retweet Reach. See yours with https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=8a2a8f8dedddcfab0265d49f …pic.twitter.com/03pUZDXiKM
0	2	8	1	28400	MuseoEgizio	0	morning	1	0	0	1	0	0	1	1	1	0	159	0	1	0	1	Vi aspettiamo per le #attività del fine settimana! https://www.museoegizio.it/esplora/appuntamenti/fatto-a-mano-la-tua-ceramica-egizia-21-e-22-dicembre-2019/ …
0	5	19	0	28400	MuseoEgizio	0	morning	0	0	0	0	1	1	2	6	2	0	246	1	0	0	1	In occasione delle #festività natalizie, il #MuseoEgizio osserverà i seguenti orari straordinari: https://www.museoegizio.it/info/orari/  Per acquistare i biglietti, cliccate qui: https://www.museoegizio.it/tickets-shop pic.twitter.com/SoH2j4BtnT
0	4017	35051	946	28400	GretaThunberg	1	evening	1	0	0	1	0	1	0	2	3	1	238	0	1	0	1	This Friday 13th I’m looking forward to joining the climate strike in Torino, Italy on my way back home! See you at Piazza Castello, Torino 15.00! #fridaysforfuture #climatestrike #schoolstrike4climate @F4F_Turinpic.twitter.com/rymxXbIr3L
0	2	4	0	28400	MuseoEgizio	0	evening	0	1	0	1	0	1	1	3	0	0	309	0	1	0	1	My week on Twitter : 19 Mentions, 151K Mention Reach, 40 Likes, 12 Retweets, 13.2K Retweet Reach. See yours with https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=8a2a8f8dedddcfab0265d49f …pic.twitter.com/xBhZOBaAr1
0	3	4	0	28400	MuseoEgizio	0	afternoon	0	1	1	0	0	1	1	2	0	0	71	0	0	0	0	Qui il link della diretta:https://www.youtube.com/watch?v=bW3WYOx2kwk …
0	5	11	0	28400	MuseoEgizio	0	morning	0	1	0	1	0	1	2	5	4	1	279	1	0	0	1	Siete in difficoltà con i #regali di #Natale? Qui alcune idee che potete acquistare al #bookshop del Museo Egizio o online sul sito: https://shop.museoegizio.it/  @paninieditore  E per i più #piccoli… https://shop.museoegizio.it/index.php/bambini.html …pic.twitter.com/A1EPdGgZHu
0	3	14	2	28400	MuseoEgizio	0	morning	0	0	1	1	1	0	1	3	1	0	290	0	0	0	1	Vi ricordiamo che oggi alle 17:30 verrà presentato il #libro "Naufraghi senza volto. Dare un nome alle vittime del Mediterraneo” di Cristina Cattaneo, medico legale e antropologo, direttore del Labanof di Milano.  https://www.facebook.com/events/446835629582987/ …pic.twitter.com/rTaMPX374U
0	7	18	0	28400	MuseoEgizio	0	afternoon	0	0	0	1	0	1	0	3	1	1	232	0	1	0	1	The Imeko TC-4 International Conference of Metrology for Archaeology and Cultural Heritage gave the #award for Best Live Demostration to the Museo Egizio exhibition “Archeologia Invisibile.” @MetroArchaeo19pic.twitter.com/3W6k4M4OiI
0	6	17	0	28400	MuseoEgizio	0	morning	0	1	0	0	0	1	1	2	1	0	228	0	0	0	1	Un nuovo approfondimento sulla mostra #ArcheologiaInvisibile, prorogata fino al 7 giugno 2020. Questa volta parliamo di mummie animali...   https://www.youtube.com/watch?v=p6Gb2vBOBC8&feature=youtu.be …pic.twitter.com/oAGoRhsGEP
0	2	7	0	28400	MuseoEgizio	0	morning	0	0	1	1	0	1	0	2	2	1	177	0	0	0	1	Martedì 10 dicembre Cristina Cattaneo presenta il #libro #Naufraghisenzavolto edito da @CortinaEditore  Appuntamento alle ore 17:30 in Sala Conferenze.pic.twitter.com/JEulrEoFpa
0	1	4	0	28400	MuseoEgizio	0	evening	0	1	0	1	0	1	1	3	0	0	311	0	1	0	1	My week on Twitter : 25 Mentions, 37.7K Mention Reach, 134 Likes, 34 Retweets, 50.6K Retweet Reach. See yours with https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=8a2a8f8dedddcfab0265d49f …pic.twitter.com/iFQ7R2tR4Y
0	8	34	1	28400	straneuropa	1	morning	1	0	1	1	1	0	0	2	0	3	302	0	0	0	1	Un uomo alto 2 metri, il primo a svelare i segreti di Abu Simbel e Chefren, il primo divulgatore dei misteri degli egizi. Il Grande Belzoni, per farla breve. Stasera alle 21 all'Unione industriale di Torino con Greco e Veronese. Che festa! @LaStampa @StampaTorino @MuseoEgiziopic.twitter.com/iBWYnoMzkU
0	10	22	0	28400	MuseoEgizio	0	afternoon	0	1	1	1	0	1	1	2	0	0	224	0	0	0	1	Martedì 3 dicembre alle 18 vi aspettiamo per la conferenza di Luigi Prada dal titolo “Sesso e oscenità fra Egitto antico e moderna Egittologia” https://facebook.com/events/2646054948811458/?ti=icl …pic.twitter.com/lJ2gA1EGno
0	4	25	0	28400	MuseoEgizio	0	afternoon	0	0	1	0	0	0	0	2	1	0	116	0	0	0	1	La studiosa Salima Ikram sta studiando le mummie animali della collezione #behindthescenespic.twitter.com/GvHNyf7L15
0	11	31	0	28400	MuseoEgizio	0	afternoon	0	0	1	1	1	0	0	2	2	0	292	0	0	0	1	La Presidente della Repubblica d’Estonia, Kersti Kaljulaid, era in visita oggi al #MuseoEgizio. Il direttore del Museo, Christian Greco, e la presidente Evelina Christillin le hanno mostrato le principali sale del Museo e la mostra temporanea #ArcheologiaInvisibile.pic.twitter.com/YQZ13XEakN
0	6	15	1	28400	parcostiantica	1	evening	0	0	1	1	1	1	0	8	0	1	288	0	1	0	1	Vediamoci a Ostia antica Una conferenza a due voci, quelle di Christian Greco direttore del @MuseoEgizio e di Mariarosaria Barbera, direttore del Parco, ha portato a Ostia la figura della dea Iside, divinità egizia il cui culto si diffuse anche nel mondo romano.pic.twitter.com/bcpg3fyHxo
0	4	16	0	28400	CaBarbati	1	morning	0	0	1	1	1	1	0	4	0	3	229	0	0	0	1	Digital revolution and humanism. Lectio magistralis di Christian Greco:  “A Museum without research does not exist” @MuseoEgizio Fondazione Scuola dei beni e delle attività culturali @MiurSocial @_MiBACTpic.twitter.com/eqIjRFW8g0
0	2	4	0	28400	LaraWeissRMO	1	morning	0	0	0	1	1	0	1	2	2	4	299	1	1	0	1	On the way to Hildesheim to see some colleagues & friends and talk about our #LeidenTurinExpeditiontoSaqqara and #thewalkingdead @RPMHildesheim @RM_Oudheden @MuseoEgizio Delighted to be invited to a destination that can be reached by train @db_blog   https://m.facebook.com/events/729294004149055/ …
0	2	11	0	28400	LaraWeissRMO	1	night	1	0	1	1	1	1	0	8	2	4	212	1	1	0	1	Such a lovely audience at @RPMHildesheim !!! Thank you so much for the kind invitation - I had a blast  @SoMiyagawa @MuseoEgizio @RM_Oudheden #LeidenTurinExpeditiontoSaqqara  #hildesheimpic.twitter.com/nwIwixvKEL
0	7	18	0	28400	CaBarbati	1	morning	0	0	1	1	1	1	0	2	1	6	255	1	0	0	1	Scuola Beni e Attività #Culturali. Lectio magistralis di Christian Greco ⁦⁦@MuseoEgizio⁩ “Digital revolution and humanism” (28 novembre) con ⁦@lofioramonti⁩ ⁦@lorenzo_casini⁩ Luigi Fiorentino⁦@Irpino1959⁩ ⁦@_MiBACT⁩ ⁦@MiurSocial⁩pic.twitter.com/pRWwH8apTJ
0	2	4	0	28400	MuseoEgizio	0	evening	0	1	0	1	0	1	1	3	0	0	309	0	1	0	1	My week on Twitter : 94 Mentions, 188K Mention Reach, 65 Likes, 10 Retweets, 22.8K Retweet Reach. See yours with https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=8a2a8f8dedddcfab0265d49f …pic.twitter.com/WC2nw19AP5
0	6	26	0	28400	MuseoEgizio	0	morning	1	0	0	1	0	0	2	2	2	0	355	1	0	0	1	Ecco gli #appuntamenti per #famiglie per questo weekend!  Geroglifici che emozione!   https://www.museoegizio.it/esplora/appuntamenti/geroglifici-che-emozione-30-novembre-e-1-dicembre-2019/ … Seshen: luce di vita eterna   https://www.museoegizio.it/esplora/appuntamenti/seshen-luce-di-vita-eterna-30-novembre-e-1-dicembre-2019/ …pic.twitter.com/Qrgp30lWke
0	9	23	2	28400	ArchivioStatoTo	1	morning	0	0	0	1	0	1	1	3	6	3	335	1	0	0	1	Domani 27/11 giornata di studi "Carte d'Egitto. Sulle tracce del passato": diretta streaming sulla nostra pagina facebook https://archiviodistatotorino.beniculturali.it/giornata-di-studi-carte-egitto-2019/ … #staytuned #archivi #Egitto #archives #DigitalHeritage #Torino @MuseoEgizio @MiBACT_Piemonte @_MiBACTpic.twitter.com/PBL4lA3fXW
0	7	30	2	28400	MuseoEgizio	0	morning	0	0	1	1	0	1	1	2	4	0	225	0	0	0	1	Vi aspettiamo #oggi alle ore 18:00 al #MuseoEgizio per la #conferenza del #Direttore Christian Greco, che ci parlerà della biografia dell'oggetto.  https://www.facebook.com/events/2427866294096265/ …pic.twitter.com/mtSBMFy7T8
0	9	20	0	28400	nelson_atkins	1	afternoon	0	0	0	1	0	1	1	2	1	1	255	0	0	0	1	Drawn from the @MuseoEgizio in Turin, Italy, “Queen Nefertari: Eternal Egypt” brings together 230 works of art that present the richness of life in ancient Egypt from more than 3,000 years ago http://bit.ly/2mfWTIV . #NefertariKCpic.twitter.com/0AFJmavEoN
0	5	30	2	28400	MuseoEgizio	0	afternoon	0	0	0	1	0	1	1	2	1	0	323	0	0	0	1	Siamo lieti di comunicarvi che la mostra “Archeologia Invisibile” sarà prorogata fino al 7 giugno 2020. Da oggi, il #virtualtour in 3D della mostra offre uno strumento innovativo e immersivo per le scuole e per i curiosi: https://museoegizio.it/static/virtual/ArcheologiaInvisibileITA/index.html …pic.twitter.com/omqHZD9OFf
0	2	2	0	28400	MuseoEgizio	0	evening	0	1	0	1	0	1	1	3	0	0	309	0	1	0	1	My week on Twitter : 38 Mentions, 149K Mention Reach, 172 Likes, 40 Retweets, 433K Retweet Reach. See yours with https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=8a2a8f8dedddcfab0265d49f …pic.twitter.com/SK7TjO3CzM
0	9	53	4	28400	MuseoEgizio	0	evening	0	1	0	1	0	1	1	1	3	3	218	0	1	0	1	Good news from #Brazil. A lot of visitors of the exhibition "Egito Antigo" at @CCBB_RJ #RJ2  #GloboPlay https://globoplay.globo.com/v/8091520/?utm_source=twitter&utm_medium=share-player-desktop … @ItalyinBrazil @iicrio
0	13	55	3	28400	MuseoEgizio	0	morning	1	0	1	1	0	1	0	5	3	1	155	0	0	0	1	The #touring #exhibition "Queen #Nefertari: Eternal Egypt" opens today at the Nelson-Atkins Museum in Kansas City! @nelson_atkinspic.twitter.com/HZ4yPWMOMq
