FORMULA	NRETWEET	NLIKE	NANS	FOLLOWERS	MUSEUM	ISRETWEET	PARTOFDAY	HASEMARK	HASQMARK	HASNERPER	HASNERLOC	HASNERORG	HASNERMISC	NURLS	NIMG	NHASH	NMENTION	LENGTH	DENSE	SENT	ENG	LONG	FULL_TEXT
0	83	232	2	2029000	britishmuseum	0	afternoon	0	0	1	1	0	0	1	3	0	0	305	0	1	0	1	Recently acquired objects ranging from emblems & everyday items to music records & contemporary art feature in our new free display – the show explores the connections between ancient imagery and the construction of modern identity in 20th-century Egypt http://ow.ly/o0UL30ka1qn pic.twitter.com/UJNsuVxs9A
0	38	121	2	2029000	NealSpencer_BM	1	afternoon	0	0	1	1	1	1	0	2	0	6	276	1	1	0	1	Put on display this morning @britishmuseum (room 61):  @MoSalah golden boots worn in the 4-3 @LFC win over @ManCity. An Egyptian icon, global star, the boots reflect an interconnected world. On display through @ChampionsLeague final and @FIFAWorldCuppic.twitter.com/kBvwofGz53
0	138	328	17	2029000	britishmuseum	0	afternoon	1	0	0	1	1	1	0	5	0	1	227	0	1	0	1	We’re delighted to announce @MoSalah’s golden boots have been installed in Room 61!   They will be displayed alongside these 3,300-year-old ancient Egyptian sandals until the World Cup final on 15 Julypic.twitter.com/AcO0fAcOhA
0	21	75	3	2029000	WorthingMuseum	1	afternoon	1	0	1	1	0	1	2	2	2	1	593	1	1	0	1	Our Dress to Impress: Netsuke and Japanese Men's Fashion exhibition has just begun in collaboration with @britishmuseum! It features five netsuke, chosen from over 2,300 netsuke in the British Museum’s collection. Find out more here: https://worthingmuseum.co.uk/exhibition/dress-to-impress-netsuke/ … #Worthinghttps://twitter.com/britishmuseum/status/999243671664058368 … Netsuke were worn on kimonos by Japanese men during the Edo period, and were often used as a statement of style – this finely detailed silver turtle was made in the 19th century #WorldTurtleDay pic.twitter.com/XKELe4HYdH
0	71	229	2	2029000	judy_rudoe	1	afternoon	0	0	1	1	0	0	0	2	4	1	200	0	1	0	1	Butter-dish and cover in the form of a #tortoise, #Meissen #porcelain, 1727-28, @britishmuseum, one of several models made to the order of Augustus the Strong #WorldTurtleDaypic.twitter.com/kibXlaRfb8
0	427	1273	20	2029000	britishmuseum	0	afternoon	0	0	1	1	0	1	0	2	1	0	219	0	1	0	1	Netsuke were worn on kimonos by Japanese men during the Edo period, and were often used as a statement of style – this finely detailed silver turtle was made in the 19th century #WorldTurtleDaypic.twitter.com/XKELe4HYdH
0	51	194	6	2029000	britishmuseum	0	afternoon	1	1	0	1	0	1	1	5	0	3	277	0	1	0	1	What better way to celebrate 100,000 @YouTube subscribers than with chocolate!   Master chocolatier @paul_a_young and historian @TashaMarks explain the centuries-old art of handmade chocolate in this video https://www.youtube.com/watch?v=P3v5wrzmHRc …pic.twitter.com/gx5lTvPvdi
0	130	363	2	2029000	britishmuseum	0	morning	0	0	1	1	0	1	1	3	0	0	175	0	1	0	1	Conan Doyle was just one of many famous people who studied in the Reading Room. Find out more about this space in our blog: http://ow.ly/rp1z30k7mo5 pic.twitter.com/Mvtq2DbfaE
0	789	1462	14	2029000	britishmuseum	0	morning	0	0	1	0	0	1	0	3	1	0	162	0	0	0	1	Sherlock Holmes creator Sir Arthur Conan Doyle was born #onthisday in 1859. He studied in the Reading Room – here’s his ticket from 1891pic.twitter.com/mXVifxGqWA
0	143	318	10	2029000	britishmuseum	0	afternoon	0	0	1	1	0	1	0	2	1	0	246	0	1	0	1	Pioneering fossil collector and palaeontologist Mary Anning was born #onthisday in 1799. She made important discoveries like this ichthyosaur skull in the Jurassic fossil beds of Lyme Regis on the south coast of England.pic.twitter.com/4g4gbDItEJ
0	481	1252	16	2029000	britishmuseum	0	morning	1	0	1	0	0	0	0	2	1	0	178	0	1	0	1	Albrecht Dürer made this print of a ‘fast, lively and cunning’ rhino without ever seeing one! The German Renaissance artist was born #onthisday in 1471.pic.twitter.com/YJUJZQSRiS
0	113	286	2	2029000	britishmuseum	0	afternoon	0	0	1	0	0	0	0	2	1	0	228	0	1	0	1	Elizabeth Fry was born #onthisday in 1780. As a prison reformer and philanthropist she campaigned for the rights and fair treatment of prisoners. Her portrait also appeared on the reverse of the £5 notepic.twitter.com/Fb3UooJDiF
0	286	602	1	2029000	britishmuseum	0	morning	1	1	0	0	0	1	1	4	0	0	314	0	0	0	1	The gloves are off! Or are they on? We’re often asked why our conservators and curators are or aren’t wearing gloves in our videos.   Our conservators explain when you should (and shouldn't!) wear gloves while handling objects in this video   https://www.youtube.com/watch?v=VAzLunt6Lr0 …pic.twitter.com/7h12eQY3yX
0	271	669	22	2029000	britishmuseum	0	evening	1	1	0	1	0	0	1	3	0	2	322	0	0	0	1	In the 18th & 19th centuries, chocolate was thought to have health-giving properties and was sold alongside medicines and drugs!  Historian @TashaMarks and master chocolatier @paul_a_young look at the history and recreate 18th-century hot chocolate   https://www.youtube.com/watch?v=eEYdHno1DPM …pic.twitter.com/O8Qtvqq57C
0	397	1008	16	2029000	britishmuseum	0	morning	0	0	1	1	0	1	0	6	2	0	213	0	0	0	1	Today’s #RoyalWedding will take place in St George’s Chapel in Windsor Castle. This colourful watercolour by Joseph Nash shows how the chapel looked in the 19th century  #RoyalWedding2018pic.twitter.com/6fw6e8JjYB
0	17	62	4	2029000	britishmuseum	0	afternoon	0	1	0	1	0	0	1	2	0	0	233	0	1	0	1	Want to design an app to help your family explore the Museum? Learn about digital design techniques and use tablets to create your own app in our free digital workshops this Sunday: http://ow.ly/s1Uc30jcKhf pic.twitter.com/CPbScS5jb2
0	15	73	1	2029000	britishmuseum	0	afternoon	1	0	0	1	1	1	1	3	1	0	180	0	1	0	1	To celebrate #InternationalMuseumDay, get 10% off in our newly revamped online shop with the code: MUSEUMDAY. This weekend only! http://ow.ly/AVbP30k4a1m pic.twitter.com/WizBy1NOng
0	140	577	70	2029000	britishmuseum	0	afternoon	1	1	0	1	0	1	0	3	1	0	183	0	1	0	1	Last year we welcomed nearly 6 million visitors to the Museum from all over the world! What’s your favourite space inside the Museum? #InternationalMuseumDaypic.twitter.com/Y377VtJz9E
0	347	814	10	2029000	britishmuseum	0	afternoon	0	0	1	0	0	1	0	2	1	0	237	0	1	0	1	This is one of the most elaborate and detailed drawings by Italian Renaissance master Sandro Botticelli – a representation of autumn carries an abundance of flowers and fruits. The artist died #onthisday in 1510pic.twitter.com/SASsIBo1ug
0	515	922	41	2029000	britishmuseum	0	afternoon	0	0	0	1	1	1	0	3	0	1	263	0	0	0	1	.@NealSpencer_BM says ‘The boots tell a story of a modern Egyptian icon, performing in the UK, with a truly global impact, and build on our recent project to acquire objects to tell the story of daily life in 20th and 21st century Egypt’pic.twitter.com/lrTIBTrleL
0	3878	6530	207	2029000	britishmuseum	0	afternoon	1	0	0	1	0	1	0	5	0	1	277	0	1	0	1	We’ve made an exciting new acquisition! To celebrate Egyptian footballing star @MoSalah being top scorer in the Premier League this season, we’ll be displaying his boots alongside objects from ancient Egypt in the run up to the Champions League final pic.twitter.com/DBZDW5Q6kD
0	190	591	9	2029000	britishmuseum	0	morning	0	0	1	1	1	1	1	6	1	0	285	0	0	0	1	Have we got news for you…   Ian Hislop has been on a mission to uncover stories of dissent, subversion and satire in the Museum’s collection. He’s brought together a history in 100(ish) objects for our new special exhibition #IObject http://ow.ly/zQ8j30k0e39 pic.twitter.com/Ezgoo888ZO
0	16	48	0	2029000	britishmuseum	0	afternoon	1	0	1	1	0	1	2	6	1	0	371	1	1	0	1	We launched an exciting new exhibition this morning! Find out what #IObject is all about in this thread   Book tickets at a special early-bird rate here: http://ow.ly/zQ8j30k0e39 https://twitter.com/britishmuseum/status/996681424798470150 … Have we got news for you…   Ian Hislop has been on a mission to uncover stories of dissent, subversion and satire in the Museum’s…
0	6	37	1	2029000	britishmuseum	0	morning	1	0	1	1	0	1	1	3	1	0	170	0	1	0	1	Don’t miss our special early bird offer – #IObject full-price adult tickets are just £10 for a limited time! Book now: http://ow.ly/zQ8j30k0e39 pic.twitter.com/gpBS72xJcc
0	6	53	2	2029000	britishmuseum	0	morning	1	0	1	0	0	1	0	4	1	1	150	0	0	0	1	The exhibition will be accompanied by a three-part @BBCRadio4 series presented by Ian Hislop – stay tuned for more! #IObjectpic.twitter.com/WgCifNwjy7
0	10	30	1	2029000	britishmuseum	0	morning	0	0	1	1	0	1	1	3	1	0	163	0	0	0	1	The Citi exhibition ‘I object: Ian Hislop’s search for dissent’ opens 6 September 2018 – book tickets: #IObject http://ow.ly/zQ8j30k0e39 pic.twitter.com/GIu5s8F1W6
0	2	15	1	2029000	britishmuseum	0	morning	0	0	1	0	0	0	0	2	0	1	191	0	1	0	1	Chairman Sir Richard Lambert: ‘We are grateful to @Citi for their generous support in making this exhibition possible, and it marks the first of an exciting five-year exhibition partnership.’
0	20	68	3	2029000	britishmuseum	0	morning	0	0	1	1	0	1	1	6	1	0	275	0	1	0	1	From Babylonian graffiti to jewellery, see what stories objects can tell – sometimes deadly serious, often humorous, always with conviction. Unlock their messages and symbols and get closer to understanding them in #IObject http://ow.ly/zQ8j30k0e39 pic.twitter.com/knag0Ze9KK
0	297	612	12	2029000	britishmuseum	0	morning	1	0	1	1	0	1	1	5	2	0	248	0	0	0	1	Sometimes the joke is on us! For #IObject we’ve invited #Banksy back to the Museum to ‘officially’ hang the hoax piece the artist secretly placed in the galleries 13 years ago without us noticing  http://ow.ly/zQ8j30k0e39 pic.twitter.com/wuKXpIitPv
0	37	89	3	2029000	britishmuseum	0	morning	0	0	1	1	0	1	1	4	1	0	270	0	1	0	1	Spanning three millennia – from ancient Mesopotamia to contemporary US politics – #IObject demonstrates how questioning authority, registering protest and generally objecting are an integral part of what makes us human http://ow.ly/zQ8j30k0e39 pic.twitter.com/dvXV2r4ybu
0	28	59	2	2029000	britishmuseum	0	morning	0	0	1	1	0	1	1	3	1	0	245	0	1	0	1	Traditionally, history has been written by ‘the winners’. But this exhibition sets out to investigate what the other people had to say – the downtrodden, the forgotten, the protestors. #IObject http://ow.ly/zQ8j30k0e39 pic.twitter.com/QVG3kMSxIk
0	23	61	2	2029000	britishmuseum	0	afternoon	0	1	1	1	0	1	1	4	0	0	249	0	1	0	1	Inspired by a 15th-century Islamic text, the ingredients in this recipe were all once thought of as aphrodisiacs Find out how to make these aphrodisiac nut balls in this video:  https://www.youtube.com/watch?v=OMDR64wY16g …pic.twitter.com/fh3fMMn83t
0	92	202	7	2029000	britishmuseum	0	afternoon	1	1	1	1	0	0	1	7	0	1	268	0	0	0	1	What do whale vomit, beans, chocolate and vanilla have in common?  They were all once considered aphrodisiacs!  In this blog post, historian @TashaMarks takes a closer look at five foods once thought to lead to love: http://ow.ly/RHD130k0qwr pic.twitter.com/nifUHSKCjh
0	1023	2457	33	2029000	britishmuseum	0	morning	1	0	1	0	0	0	0	6	1	0	195	0	1	0	1	Artist Mary Delany was born #onthisday in 1700. She created thousands of these beautifully detailed flowers from tiny pieces of paper, and only started when she was 72! pic.twitter.com/UcA4k6XPw6
0	80	270	0	2029000	britishmuseum	0	afternoon	0	0	1	1	0	0	1	2	1	0	260	0	1	0	1	Thomas Gainsborough said painting portraits was his profession, but landscape painting was his pleasure. He combines the two here in his only self-portrait drawing. The artist was baptised #onthisday in 1727. http://ow.ly/ic0p30jZpTy pic.twitter.com/EXVDJKge8U
0	41	104	1	2029000	britishmuseum	0	afternoon	0	1	0	1	0	1	1	6	0	2	278	0	1	0	1	Which foods were thought to inspire love through the ages?   In the first of our video series on the history of food, historians @TashaMarks and @HistorianJen take a look at some aphrodisiacs from the past: https://www.youtube.com/watch?v=KEPSaaf22yw …pic.twitter.com/105mgYLWGG
0	17	64	2	2029000	MattHancock	1	afternoon	0	0	0	1	0	1	0	6	0	2	255	0	1	0	1	Delighted to attend the opening of the ‘India and the World’ exhibition last night at the India National Museum  to celebrate India’s rich cultural heritage & the deep cultural bonds of our two nations. @NMnewdelhi @BritishMuseumpic.twitter.com/Q8JhUYeVHk
0	369	818	12	2029000	britishmuseum	0	morning	0	0	1	0	0	1	0	2	2	0	169	0	1	0	1	Florence Nightingale was born #onthisday in 1820. She helped revolutionise nursing during the Crimean War in the 1850s #InternationalNursesWeekpic.twitter.com/9xpZOyXvUP
0	32	66	5	2029000	tradegovukIND	1	evening	0	0	0	1	1	1	0	4	2	3	247	0	0	0	1	@DCMS Secretary of state @MattHancock explores different facets of #UKIndia partnership with witnessing the spectacular 'India and the world' exhibit, a collaborative effort of @britishmuseum,National museum #LivingBridgepic.twitter.com/Mu7UZYPIMp
0	13	56	1	2029000	joeedwards26	1	afternoon	0	0	0	1	1	1	0	4	2	5	208	1	1	0	1	Great to welcome @MattHancock and @dr_maheshsharma to #IndiaAndTheWorld exhibition in New Delhi - fantastic collaboration between @britishmuseum @NMnewdelhi and @CSMVSmumbai #UKIndiapic.twitter.com/JsxwlPeKEX
0	117	248	4	2029000	britishmuseum	0	afternoon	1	0	1	0	0	1	1	3	1	0	278	0	1	0	1	There’s more to Auguste Rodin than just ‘The Kiss’ and ‘The Thinker’ – here’s our 60-second rundown of what you need to know about the French sculptor!  Book tickets and find out more about our inspiring #RodinExhibition here: http://ow.ly/e37Y30jWEfw pic.twitter.com/6Nb8V528bn
0	367	907	13	2029000	britishmuseum	0	afternoon	0	0	1	0	0	1	0	2	1	0	184	0	1	0	1	‘I have tried to paint trees as tho’ they were human beings… I sincerely love and worship trees and know they are people’ – Paul Nash, born #onthisday in 1889pic.twitter.com/GaxPOIXTjI
0	102	274	4	2029000	britishmuseum	0	morning	1	0	1	1	0	1	1	6	0	0	234	0	1	0	1	Now a world-famous artwork, prints of the Great Wave originally cost the same as two helpings of noodles!  Find out more surprising facts about this iconic print: https://blog.britishmuseum.org/making-waves/ pic.twitter.com/BtYfD4sGfB
0	1264	2811	29	2029000	britishmuseum	0	morning	0	0	1	0	0	1	0	4	1	0	151	0	1	0	1	Hokusai died #onthisday in 1849. His masterpiece ‘Under the Wave off Kanagawa’ from 1831 is better known as ‘The Great Wave’ pic.twitter.com/K0OLuZXQNH
0	609	1324	30	2029000	britishmuseum	0	afternoon	0	0	1	0	0	0	0	4	1	0	224	0	0	0	1	Egyptologist Howard Carter was born #onthisday in 1874. He led the team that discovered Tutankhamun’s tomb largely undisturbed after 3,000 years. These photos were taken inside the tomb in the 1920spic.twitter.com/1Hpb6FfYff
0	265	717	8	2029000	britishmuseum	0	afternoon	0	0	1	1	0	0	0	2	1	0	168	0	0	0	1	J M W Turner painted this detailed view of Lincoln Cathedral’s 83-metre-tall towers in 1795. The Cathedral was consecrated #onthisday in 1092.pic.twitter.com/JFcE45N7Fk
0	402	955	17	2029000	britishmuseum	0	afternoon	0	0	1	1	0	1	1	2	1	0	287	0	1	0	1	The Reading Room first opened to the public #onthisday in 1857. It was used by many famous readers, including Oscar Wilde, Sylvia Pankhurst, Sir Arthur Conan Doyle and Virginia Woolf. Discover the history of this marvellous space here: http://ow.ly/Cj0D30jOlz1 pic.twitter.com/14GThX9xjP
0	170	581	3	2029000	britishmuseum	0	morning	1	0	1	1	0	0	1	2	0	0	250	0	1	0	1	Happy birthday to Sir David Attenborough! He paid us a visit earlier this year to open our free summer exhibition. He was good friends with painter John Craxton, whose wonderful works are on display http://ow.ly/or2R30jOll9 pic.twitter.com/r4ZCQLYs3Q
0	148	293	7	2029000	britishmuseum	0	afternoon	0	0	1	1	0	1	0	3	1	0	173	0	1	0	1	Today is #VEDay, commemorating the end of war in Europe in 1945. This medal shows Winston Churchill saluting a crowd with the ‘V for Victory’ sign pic.twitter.com/Eob3lEaYfU
0	490	1283	26	2029000	britishmuseum	0	morning	0	0	1	1	1	0	0	2	0	0	216	0	1	0	1	These gold bracelets were made in ancient Egypt around 940 BC for Prince Nemareth. They’re decorated with a figure of the god Horus as a child – Horus was a falcon god, and ‘lord of the sky’pic.twitter.com/PM4xGE4cEW
0	325	795	9	2029000	britishmuseum	0	morning	0	0	1	0	0	0	0	1	0	0	184	0	0	0	1	This finely carved instrument began life in around 1300 as a citole – a kind of medieval guitar – and was converted into a violin, perhaps in the 16th centurypic.twitter.com/B405Hy6SeI
0	782	1554	38	2029000	britishmuseum	0	afternoon	0	0	1	1	0	0	0	2	1	0	226	0	0	0	1	Today is the 200th anniversary of Karl Marx’s birth. He spent a lot of time studying in the Museum's Reading Room after he moved to London in 1849 – this is his signature from a visit in 1874 #Marx200pic.twitter.com/3TBtamBWb7
0	158	377	7	2029000	britishmuseum	0	morning	0	0	1	1	0	1	1	2	1	0	302	0	1	0	1	Ancient Egyptian tomb paintings show that harps like this were played at banquets, accompanied by singers and dedicated to deities.  Hear music from around the world and make your own soundscape in our free #SamsungCentre family workshop this Sunday: http://ow.ly/ojdr30jcMI8 pic.twitter.com/pemaC2Lt8w
0	74	145	3	2029000	britishmuseum	0	morning	0	0	1	1	0	0	1	3	1	0	163	0	0	0	1	Explore the work of Rodin in a new light and see sculpture come to life in our #RodinExhibition – book tickets: http://ow.ly/APGH30jOiKX pic.twitter.com/LeLbRgv4ee
0	121	288	4	2029000	britishmuseum	0	morning	0	0	1	1	0	1	1	3	0	0	246	0	1	0	1	Rodin admired the Parthenon sculptures for being so true to life that they seemed to live and breathe. Inspired by their vivid emotions, he echoed these poses and gestures in ‘The Age of Bronze’ http://ow.ly/APGH30jOiKX pic.twitter.com/CahU24r2La
0	551	1116	20	2029000	britishmuseum	0	afternoon	0	0	1	1	0	0	1	4	1	0	234	0	1	0	1	Leonardo da Vinci died #onthisday in 1519. He made a number of sketches depicting the infant Christ playing with a reluctant-looking cat – shown here with the Virgin Mary watching on http://ow.ly/RfTZ30jNhrs pic.twitter.com/kexFmoSNqQ
0	129	206	1	2029000	britishmuseum	0	afternoon	0	0	0	0	0	1	1	5	3	0	209	0	0	0	1	We’re recruiting a senior curator for our African collections spanning from archaeology to contemporary art. Apply here: http://ow.ly/ukhH30jFEj3  #artsjobs #museumjobs #POCarthistorypic.twitter.com/8XcTla5XIE
0	454	4178	115	2029000	wmarybeard	1	evening	0	0	0	1	0	1	0	2	0	2	299	0	1	0	1	This week I fulfilled a life’s ambition - I did a stint as a Gallery Attendant @britishmuseum . Blimey it is really hard work. But it gives a whole new perspective & you learn a huge amount about museum visiting, which we will discuss on @BBCFrontRow Late bbc2 Friday 11.05pic.twitter.com/9Tf7mRPZLc
0	82	203	1	2029000	britishmuseum	0	morning	0	0	0	0	0	1	1	3	1	0	127	0	0	0	1	Find out how the other 11 months got their names in this blog post: http://ow.ly/Cw4G30jLJOA  #May1stpic.twitter.com/tflaIiSman
0	649	1095	21	2029000	britishmuseum	0	morning	0	0	1	0	0	1	0	3	2	0	164	0	0	0	1	#May is named after the Greek goddess Maia. The zodiac sign of Gemini starts in May – this print shows the twins Castor and Pollux #MayDaypic.twitter.com/wjXm0S2Usr
0	106	215	2	2029000	britishmuseum	0	evening	0	0	0	1	0	1	1	5	0	0	177	0	1	0	1	Get to know the stars of our free summer exhibition and discover life in mid-20th-century Greece in this curators’ blog post: http://ow.ly/dlQF30jKW73 pic.twitter.com/LB9GKMQRPV
0	328	940	16	2029000	britishmuseum	0	morning	0	0	0	1	0	0	0	3	0	0	238	0	1	0	1	This small wooden sculpture of turtles was made in Kyoto, Japan in the late 18th century. The turtle was a symbol of long life, and was sometimes represented with seaweed growing on its back to imply its old age pic.twitter.com/JTI4eSF0gd
0	145	343	8	2029000	britishmuseum	0	morning	1	1	1	1	0	0	1	7	0	0	202	0	1	0	1	Tick tock!  Clocks have been telling time for centuries, but what keeps them ticking?  Curator Oliver Cooke breaks down how they work in 5 easy steps: http://ow.ly/Rjjz30jIhiQ pic.twitter.com/p9KqEEvvSQ
0	408	844	11	2029000	britishmuseum	0	afternoon	0	0	1	0	0	1	0	2	1	0	164	0	1	0	1	Best known for her 1792 proto-feminist work ‘A Vindication of the Rights of Woman’, writer Mary Wollstonecraft was born #onthisday in 1759pic.twitter.com/XIaWqEJwGt
0	61	228	3	2029000	TinctureOfMuse	1	morning	0	0	0	0	1	0	0	5	1	1	89	0	1	0	0	Oh my, just wow I am in heaven #RodinExhibition  @britishmuseumpic.twitter.com/oKeD9DAgJi
0	57	175	0	2029000	RIBA_architect	1	morning	1	0	1	0	1	1	0	5	2	0	137	0	0	0	1	Must see!  One of the exhibitions of 2018! Rodin and the art of ancient Greece #RodinExhibition  #BritishMuseumpic.twitter.com/c3P5TMZ7pX
0	54	195	7	2029000	davidstuttard	1	afternoon	1	0	1	1	0	1	0	2	0	1	160	0	1	0	1	Bold and beautiful: the Rodin exhibition @britishmuseum is both revelatory and stunningly executed. A triumph! Go if you possibly can.pic.twitter.com/m7Z4kXD0dW
0	74	175	7	2029000	britishmuseum	0	morning	1	0	1	0	1	1	0	4	1	0	239	0	1	0	1	We hope you’ll be inspired by Rodin and the art of ancient Greece – we’d love to see your photos and drawings from inside the exhibition! Share them with us using #RodinExhibition and we’ll retweet our favourites pic.twitter.com/d1bU6727qf
0	6	23	0	2029000	britishmuseum	0	morning	0	0	1	0	1	0	0	2	1	1	131	0	1	0	1	Director Hartwig Fischer: ‘We are grateful to Bank of America Merrill Lynch @BofAML for their generous support of #RodinExhibition’
0	156	339	3	2029000	britishmuseum	0	morning	0	0	1	0	1	1	1	6	1	1	196	0	1	0	1	From ‘The Kiss’ to ‘The Thinker’, #RodinExhibition will feature some of the most famous examples of his work, many on loan from @MuseeRodinParis http://ow.ly/mHQx30jGBh8 pic.twitter.com/dLms8khBwg
0	96	251	6	2029000	britishmuseum	0	morning	1	0	1	1	0	1	1	2	1	0	296	0	1	0	1	‘I love the sculptures of ancient Greece. They have been and remain my masters.’  Rodin visited the British Museum for the first time in 1881 and was captivated by what he saw. Uncover his love for ancient art in our #RodinExhibition, now open! http://ow.ly/lcpM30jGCaH pic.twitter.com/4TVwj5V6UE
0	203	464	6	2029000	britishmuseum	0	morning	1	0	1	0	0	1	1	1	1	0	274	0	1	0	1	Our #RodinExhibition is now open! See the French sculptor’s iconic works side by side with the ancient Greek art that inspired him.  Trace the inspiration of a modern master in this once-in-a-lifetime exhibition. Book now: http://ow.ly/mHQx30jGBh8 pic.twitter.com/AIlMYLMqXO
0	45	80	0	2029000	guardianculture	1	night	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	'Astonishing, ravishing, sublime' – Rodin and the Art of Ancient Greece reviewhttp://d.gu.com/QQXVlq
0	15	29	0	2029000	REISS	1	evening	0	0	1	1	0	1	1	2	1	1	304	0	1	0	1	Today is the last day to enter our Reiss x @britishmuseum competition. The lucky winner will be treated to a £1,000 Reiss shopping spree, a joint British Museum membership and an overnight stay for two at the Principal London. Enter here: http://bit.ly/2HbpYv0  #RodinExhibitionpic.twitter.com/pDbwOGPjVZ
0	70	133	3	2029000	britishmuseum	0	afternoon	0	0	1	1	0	1	1	1	1	0	236	0	0	0	1	Our five-star #BMmusicfestival continues all this week – experience a variety of musical performances surrounded by extraordinary objects. See the full programme and book tickets here: http://ow.ly/bTOH30jEgt4 pic.twitter.com/J7yOxHBWtS
0	739	1254	19	2029000	britishmuseum	0	afternoon	0	0	1	1	0	1	0	2	2	0	243	0	1	0	1	Shakespeare was likely born #onthisday in 1564 and died #onthisday in 1616. This engraving by Martin Droeshout was completed for the First Folio, published in 1623 – it may be one of the earliest portraits of the Bardpic.twitter.com/5buuPVP3pm
0	194	479	7	2029000	britishmuseum	0	evening	0	0	1	0	0	1	0	2	1	0	242	0	1	0	1	Atmospheric seascapes were one of J M W Turner’s most prolific subjects – when this painting was exhibited in 1823, Turner was praised for its ‘chaotic & destructive character’. The artist was born #onthisday in 1775pic.twitter.com/0qW7tPrRDO
0	132	411	3	2029000	britishmuseum	0	afternoon	1	0	0	1	0	1	1	5	1	0	288	0	0	0	1	Our exhibition ‘A history of the world in 100 objects’ has been seen by over 1.7 million people on its global tour! You can now journey through human history at the Musée des Beaux-Arts in #Valenciennes until 22 July http://www.histoiredumondeen100objets.fr/en/ pic.twitter.com/4yMdakSUyQ
0	95	217	0	2029000	britishmuseum	0	morning	0	0	0	1	0	1	1	2	0	0	159	0	1	0	1	Discover the Fontainebleau school of artists and their exceptional prints and drawings in our free display: http://ow.ly/NuOE30jAF3E pic.twitter.com/SLwb4TsDxc
