FORMULA	NRETWEET	NLIKE	NANS	FOLLOWERS	MUSEUM	ISRETWEET	PARTOFDAY	HASEMARK	HASQMARK	HASNERPER	HASNERLOC	HASNERORG	HASNERMISC	NURLS	NIMG	NHASH	NMENTION	LENGTH	DENSE	SENT	ENG	LONG	FULL_TEXT
0	17	107	58	3501000	Guggenheim	0	afternoon	1	0	0	0	0	1	0	2	1	0	292	0	1	0	1	This week’s #GuessTheArtist—this artist disliked the varnished surfaces of salon-style painting and deliberately created rough, sketchy canvases with an unfinished appearance. Comment your best guess below and we’ll share the answer by the end of the day. Good luck!pic.twitter.com/IxAX5uKFGr
0	14	70	0	3501000	Guggenheim	0	afternoon	0	0	1	1	0	1	1	2	1	0	280	0	0	0	1	On the blog—discover how Samson Young invented an array of impossible musical instruments that only “exist” in his imagination and in the digital realm. See and hear Young’s installation in #OneHandClapping, now on view. Read more: https://gu.gg/2ItEnTP pic.twitter.com/pa6L7JejvK
0	43	113	1	3501000	Guggenheim	0	evening	0	1	1	1	1	0	1	2	0	1	198	0	1	0	1	Did you know? While designing the @MuseoGuggenheim, architect Frank Gehry drew inspiration from artist Constantin Brancusi and his studio. Read more: https://gu.gg/2ItLnjG pic.twitter.com/HiTlLgYFzI
0	11	28	0	3501000	Guggenheim	0	afternoon	1	0	0	1	0	1	1	1	1	0	195	0	1	0	1	Starting today at 1 pm—On Saturdays through October 20, join a tour of #OneHandClapping in Mandarin. FREE with admission!  「單手拍掌」普通話導覽與討論，由具備藝術史和美術館教育背景知識的展覽導覽員帶領。持美術館門票免費入場。https://gu.gg/2Is6g2C
0	32	134	1	3501000	Guggenheim	0	afternoon	0	0	0	1	0	1	1	5	1	1	254	0	0	0	1	To our followers in Italy—“Josef Albers in Mexico” opens today at @GuggenheimPGC. Discover never-before-seen photographs and photo collages taken by Albers during his frequent trips to Mexico. #JosefAlbers https://gu.gg/2Fb268K pic.twitter.com/98yn7OUAbF
0	16	34	3	3501000	nyclandmarks	1	afternoon	1	1	0	1	1	1	0	3	4	0	173	0	1	0	1	It’s #InternationalMuseumDay and some of New York’s finest museums are official #NYCLandmarks! Can you name them all? #PreservationMonth #alwaysNYCpic.twitter.com/NeeVA4nqTD
0	12	49	0	3501000	Guggenheim	0	evening	0	0	1	0	1	1	0	2	1	1	306	0	1	0	1	Staff shot: Rachel (@TheArtRopeik) Mgr. of Public Engagement—"Fascinated by the changeover period we have between each show—even though visitors can’t walk on the ramps, they have the chance to get a direct behind-the-scenes look at how a museum operates" #FrankLloydWrightFridayspic.twitter.com/UjOs7CEBfr
0	13	76	1	3501000	Guggenheim	0	afternoon	1	0	1	1	1	1	1	2	2	0	268	0	1	0	1	Enjoy #ArtMuseumDay today at the #Guggenheim with family and friends—take advantage of 2-for-1 admission, 10% off at the Wright restaurant, and a free gift at the Guggenheim Store when you spend $25 or more! Learn more: https://gu.gg/2ITlSeX pic.twitter.com/rGsv0d7yTT
0	6	20	0	3501000	Guggenheim	0	afternoon	0	1	1	1	0	1	1	2	0	2	250	0	1	0	1	In Boston? Join our friends at @ICAinBOSTON for an immersive and museum-wide performance by Ryan McNamara ("Battleground" @worksandprocess) that reimagines our impulse to click, copy, paste, and share: https://gu.gg/2IpsvGr pic.twitter.com/ryEEmolegY
0	6	25	0	3501000	Guggenheim	0	evening	0	0	1	1	0	1	1	2	1	1	226	0	1	0	1	“The fact that the Internet doesn’t make any of us better is simply a reflection of human nature. This is who we are,” says #OneHandClapping artist Wong Ping in @artasiapacific: https://gu.gg/2IusjSj pic.twitter.com/TAZhrxgTl3
0	5	19	0	3501000	Guggenheim	0	evening	1	1	1	1	0	1	1	1	2	1	274	0	1	0	1	Our next rotunda exhibition is currently being installed. Can’t wait for more art? Download the free Guggenheim App, supported by Bloomberg Philanthropies (@BloombergDotOrg), to explore past artist interventions by #JamesTurrell, #JennyHolzer, and more!https://gu.gg/2IsxzKp
0	10	62	0	3501000	RichardBattye	1	evening	0	0	1	0	1	1	0	3	0	1	120	0	1	0	1	Frank Lloyd Wright’s wonderful @Guggenheim NY The outside and a rooflight in the reading room.pic.twitter.com/QUNoCXTjHg
0	3	32	0	3501000	Guggenheim	0	afternoon	1	0	1	1	0	1	1	2	1	0	305	0	1	0	1	Parents—sign your creative child up for Summerscapes Art Camp! Provide them with an unforgettable experience to explore the #Guggenheim, its exhibitions, and create works of art in hands-on workshops (ages 8-10). Tuition assistance is available. Learn more:https://gu.gg/2KqwyyR pic.twitter.com/NwQmIAVLWl
0	26	65	0	3501000	Guggenheim	0	afternoon	0	0	1	1	0	1	1	2	0	0	290	0	0	0	1	LIVE from the Guggenheim today, 1:30 pm EDT—visit our Facebook page to go behind-the-scenes with Exhibition Designer Aviva Rubin and Curator Megan Fontanella and learn about the making of our upcoming "Giacometti" exhibition, on view June 8. https://gu.gg/2EVtKuj pic.twitter.com/Y47NDL2JoT
0	7	25	1	3501000	SimonKIDS	1	evening	1	0	0	1	1	1	1	2	1	2	278	0	1	0	1	Join our friends at @Guggenheim for a special Open Studio with Illustrator @evanturkart on 5/20 at 1:30 PM! Families will participate in a book reading and create works of art inspired by Turk's new book #Heartbeat. Register now: https://gu.gg/2rb6ksW pic.twitter.com/yNL4PrhiXf
0	7	41	0	3501000	Guggenheim	0	evening	0	0	1	1	1	1	1	4	1	1	283	0	1	0	1	Last week experimental band Xiu Xiu (@xiuxiuforlife) premiered an extended-length track inspired by #DanhVo’s body of work titled after obscenities uttered in William Friedkin’s classic horror film, "The Exorcist" (1973). More photos: https://gu.gg/2rGNrOG pic.twitter.com/YCFe9ZHN85
0	24	70	2	3501000	Guggenheim	0	afternoon	0	0	1	1	0	1	1	1	0	2	268	0	1	0	1	Since 1959, the Guggenheim has hand picked esteemed architects to interpret Frank Lloyd Wright’s rotunda through exhibition design. Discover interpretations by Frank Gehry, Zaha Hadid (@ZHA_News), Ateliers Jean Nouvel (@ateliersjnouvel), and more.https://gu.gg/2rHOJrT
0	17	57	1	3501000	GuggenheimPGC	1	afternoon	0	0	1	1	1	1	1	2	1	1	299	0	0	0	1	Dal 19.05 "Josef Albers in Messico": in mostra a Venezia fotografie, foto-collage e dipinti provenienti dal @Guggenheim e dalla Fondazione Albers, che rivelano il rapporto tra l’arte di #JosefAlbers e le forme geometriche dei monumenti precolombiani https://bit.ly/2rjYtJF pic.twitter.com/dbJekyEe5m
0	5	18	0	3501000	NYPLEvents	1	afternoon	1	0	0	0	1	1	1	2	0	2	273	0	1	0	1	Join our friends at @Guggenheim for a special Open Studio with Illustrator @evanturkart on 5/20! Families will participate in a book reading and create works of art inspired by Turk's new book, Heartbeat. Register now: https://on.nypl.org/2G8HCxW pic.twitter.com/bCu1Gua5ye
0	20	123	0	3501000	Guggenheim	0	afternoon	1	0	0	1	1	1	1	3	1	0	219	0	1	0	1	Happy #MothersDay! Treat mom with a visit to the Guggenheim–explore our exhibitions on view and drop-in to our open studio art-making program, free with museum admission! https://gu.gg/2syqm3x pic.twitter.com/fS3EpCNy98
0	8	24	0	3501000	Guggenheim	0	afternoon	0	0	1	0	0	0	1	1	1	0	275	0	1	0	1	Discover newly commissioned works by Cao Fei, Duan Jianyu, Lin Yilin, Wong Ping, and Samson Young that weave together present-day global and technological concerns with futuristic visions that tap into our collective fantasies and fears. #OneHandClappinghttps://gu.gg/2ru87bU
0	46	210	5	3501000	Guggenheim	0	evening	1	0	1	0	0	1	0	2	3	0	185	0	1	0	1	“It was wonderful to experience the #FrankLloydWright-designed museum. The building itself is a work of art!”—#Guggenheim visitor Lynn #FrankLloydWrightFridayspic.twitter.com/0ocEBw1I2L
0	4	11	2	3501000	PrattMDC	1	evening	0	0	0	0	0	0	1	1	0	1	226	0	0	0	1	Internships with @Guggenheim are open in various departments and offer hands-on experience in museum-wide projects. Fall internship applications are due June 1. Find more information here:https://www.guggenheim.org/internships
0	18	65	0	3501000	Guggenheim	0	afternoon	0	0	0	0	0	1	1	1	1	0	207	0	1	0	1	During our changeover process—the iconic #FrankLloydWright-designed rotunda is a unique space where a visitor can see how exhibitions are taken down and created; there is no “backstage.”https://gu.gg/2Kfv1LX
0	18	85	1	3501000	Guggenheim	0	afternoon	0	0	1	0	0	0	1	1	6	0	250	1	0	0	1	Installation for #Giacometti starts today in our rotunda—ramps are closed and admission is reduced. Plan a visit to see #OneHandClapping, #Brancusi, and masterworks from our collection by #Picasso, #Kandinsky, #Chagall, and more.https://gu.gg/2syqm3x
0	5	14	0	3501000	diseaseddice	1	evening	0	0	1	0	0	0	0	2	1	3	143	0	0	0	1	@BrooklynNets: .@JLin7 had the unique experience of being a part of a new @Guggenheim exhibit pic.twitter.com/roO8vm7GNg/#got hightopdnesker...
0	63	157	0	3501000	BrooklynNets	1	evening	0	0	0	0	0	0	0	1	0	2	104	0	0	0	1	.@JLin7 had the unique experience of being a part of a new @Guggenheim exhibitpic.twitter.com/kEtp7F5zBq
0	4	16	1	3501000	worksandprocess	1	afternoon	1	0	0	1	0	1	1	5	2	0	275	0	1	0	1	#TBT and thank you for joining us this season at #WorksandProcess! We hope our programs enriched your appreciation of the performing arts and that you will be on the lookout for our fall 2018 season to be released this summer. https://gu.gg/2rwMOX2 pic.twitter.com/j71MykP5Ci
0	9	25	0	3501000	Guggenheim	0	evening	1	0	0	0	0	1	1	1	0	1	277	0	1	0	1	Families—on May 20, join award-winning illustrator, author, and animator, @evanturkart for a reading and discussion about his newest cinematic picture book, “Heartbeat.” Following the reading, create works of art inspired by the book and its illustrations!https://gu.gg/2rb6ksW
0	11	33	0	3501000	Guggenheim	0	afternoon	0	0	1	1	0	1	1	2	0	1	303	0	1	0	1	Around town––photographer Susan Meiselas, known for covering the Nicaraguan Revolution and conflict zones of Central America in the 1970s and 80s, speaks about her decades-long career with artist Ann Hamilton on May 23 at @LIVEfromtheNYPL. Tickets: https://on.nypl.org/2KBwT2z pic.twitter.com/tD4uw8i6ya
0	21	34	0	3501000	Guggenheim	0	evening	0	0	1	0	0	1	1	2	1	0	188	0	1	0	1	On the blog—discover #Guggenheim Collection artist LaToya Ruby Frazier's powerful work that directly addresses the need for social justice: https://gu.gg/2rvsLZU pic.twitter.com/gevInEYRN8
0	13	45	1	3501000	Guggenheim	0	evening	0	0	0	1	0	1	1	4	1	0	156	0	1	0	1	Last week artists, curators, and guests gathered to celebrate the opening of #OneHandClapping. More photos: https://gu.gg/2rCs4NZ pic.twitter.com/Ip6MlD6thE
0	16	58	1	3501000	Guggenheim	0	afternoon	0	0	1	0	1	1	1	1	1	0	251	0	1	0	1	Museum news—we are excited to announce a generous gift from the New Carlsberg Foundation funding the acquisition of a fragmented hand drawn from Vo's "We The People," featured in #DanhVo: Take My Breath Away, closing today, May 9.https://gu.gg/2KMkusM
0	6	46	2	3501000	Guggenheim	0	afternoon	1	0	1	0	0	1	1	1	2	1	138	0	0	0	1	Last chance! #DanhVo: Take My Breath Away, a @nytimes Critic's Pick closes at the #Guggenheim today. Plan your visit!https://gu.gg/2mnCZbq
0	30	127	0	3501000	calderfdn	1	night	0	0	1	1	0	0	1	2	0	2	268	0	0	0	1	The hanging mobile Chariot—seen here during Calder's major retrospective at the @Guggenheim in 1964/65—is currently on view at @CantorArts in a presentation of their permanent collection. Read more about the sculpture: https://bit.ly/2IorXQu pic.twitter.com/IoDlzadAyF
0	23	54	0	3501000	Guggenheim	0	evening	1	0	1	1	0	0	1	1	1	0	175	0	1	0	1	Students—we are collecting applications for fall internships now through June 1! Gain museum training experience and lifelong memories at the #Guggenheim:https://gu.gg/2Dy75jY
0	5	16	0	3501000	Guggenheim	0	afternoon	1	1	1	1	1	1	1	2	2	0	269	0	1	0	1	Still looking for the perfect gift for mom? Through #MothersDay, May 13, save 20% (30% if you’re a Guggenheim Member) on our collection of designer jewelry at the #GuggenheimStore! Enter promo code JEWELRY20 at checkout: https://gu.gg/2K3HbaE pic.twitter.com/JxuBAFYI6E
0	3	24	3	3501000	Guggenheim	0	afternoon	0	0	0	0	1	0	1	1	0	0	276	0	0	0	1	Tickets to Xiu Xiu tonight are SOLD OUT. Standby numbers are available on a first-come, first-served basis from 6:30pm. Numbers will be called in order and standby tickets sold as space allows. For more information, contact the box office at 212 423 3575.https://gu.gg/2rsmWM7
0	2	35	3	3501000	Guggenheim	0	evening	1	0	1	1	0	1	1	1	2	0	279	0	1	0	1	Xiaorui Zhu-Nowell, #Guggenheim Curatorial Assistant is taking over our Instagram account today! Follow along as she shares highlights from her trip to China with the #GuggenheimTravel program and the artists' studios she visited: https://gu.gg/2Bg1v7I pic.twitter.com/TyMFSdTn4I
0	20	56	0	3501000	Guggenheim	0	afternoon	0	0	1	1	0	0	1	4	1	0	273	0	1	0	1	Renowned art dealer Justin K. Thannhauser was born on this day in 1892, a champion of modern art who gifted 75+ masterpieces to the #Guggenheim collection. Enjoy these works on view in our newly refreshed collection gallery: https://gu.gg/2Dw653X pic.twitter.com/VS2aj5L5Ak
0	4	30	3	3501000	elegantNsupreme	1	afternoon	0	1	1	0	1	0	0	3	0	1	179	0	1	0	1	At the @Guggenheim, what better way to intimate with object-oriented ontology than through Lin Yilin’s VR piece where you become Jeremy Lin’s basketball?pic.twitter.com/pPE4WpbOSb
0	41	162	8	3501000	Guggenheim	0	evening	1	0	0	0	0	1	1	2	1	0	305	0	1	0	1	"In a way, light unites the spiritual world and the ephemeral, physical world"—#JamesTurrell, celebrating his birthday today! In 2013 his work Aten Reign reimagined our iconic rotunda as an enormous volume filled with shifting artificial and natural light: https://gu.gg/2JTxpHQ pic.twitter.com/VVOdNpOra5
0	25	104	2	3501000	Guggenheim	0	afternoon	0	0	1	1	1	1	1	3	0	1	277	0	0	0	1	To our followers in Spain—it's your final week to see "Henri Michaux: The Other Side” at @MuseoGuggenheim in Bilbao, on view through May 13. This exhibition brings together over 200 works by French poet and artist Henri Michaux. https://gu.gg/2ExTQ6I pic.twitter.com/mjzFwc3OJL
0	14	54	0	3501000	Guggenheim	0	afternoon	1	0	1	0	0	1	1	2	1	0	283	0	1	0	1	Final weekend! Don't miss "#DanhVo: Take My Breath Away," on view through May 9. Two of our Gallery Guides explore the artist's dialogue with Frank Lloyd Wright's architecture and share their thoughts on how to explore the exhibition. https://gu.gg/2rkf8fZ pic.twitter.com/OViS7hr9E8
0	13	42	1	3501000	Guggenheim	0	afternoon	1	0	0	1	0	0	1	1	1	0	174	0	1	0	1	Today at 4pm—join #OneHandClapping curators and artists for a conversation about the exhibition. Tickets include museum entry at the end of the program! https://gu.gg/2rfnDt4
0	20	41	1	3501000	Guggenheim	0	evening	1	0	1	1	0	0	1	4	1	0	243	0	0	0	1	#OneHandClapping is now on view! Exhibition artists Cao Fei, Duan Jianyu, Lin Yilin, Wong Ping, and Samson Young explore our changing relationship with the future in new commissions. Learn more: https://gu.gg/2riqDVs pic.twitter.com/1Z8uIX3Bki
0	34	131	2	3501000	Guggenheim	0	evening	1	0	0	1	1	0	0	3	2	1	298	0	1	0	1	“I was absolutely thrilled to finally walk down the spiral designed by one of the brightest minds of the past century. It was an unforgettable experience to be at the #Guggenheim for the first time!”—Gugg visitor @_tonyve, architect from Argentina #FrankLloydWrightFridayspic.twitter.com/mMkyLJpcUy
0	52	148	2	3501000	BrooklynNets	1	afternoon	0	0	1	0	1	0	0	5	0	2	180	0	1	0	1	Last night @JLin7 tried out a VR exhibit at the @Guggenheim. He was able to experience in VR what it would be like to be a basketball dribbled by himself pic.twitter.com/lTJozrXn8q
0	12	48	1	3501000	Guggenheim	0	afternoon	1	0	1	1	0	1	1	2	1	0	300	0	1	0	1	Due to technical difficulties we weren’t able to go Live on Facebook today but Curator Katherine Brinson and Gallery Guide Shannon Vail did discuss "#DanhVo: Take My Breath Away." We'll do whatever it takes to bring you the content we promised! Video: https://gu.gg/2FIv0xk pic.twitter.com/jB7LXOurw5
0	17	39	0	3501000	Guggenheim	0	afternoon	0	0	1	1	0	1	1	2	1	0	226	0	0	0	1	LIVE from the Guggenheim—visit our Facebook page at 9:30am EDT to watch Curator Katherine Brinson and Gallery Guide Shannon Vail discuss "#DanhVo: Take My Breath Away." Tune in: https://gu.gg/2EVtKuj pic.twitter.com/ACdJcW4IHl
0	6	49	2	3501000	Guggenheim	0	afternoon	0	0	1	0	0	1	1	2	1	1	164	0	0	0	1	Follow our #OneHandClapping @Instagram Story for a preview of the exhibition: https://gu.gg/2Bg1v7I pic.twitter.com/seHwlkPpSF – presso Solomon R. Guggenheim Museum
0	3	24	1	3501000	Guggenheim	0	afternoon	1	0	0	1	0	1	1	1	1	0	177	0	1	0	1	Saturday, May 5—join #OneHandClapping curators and artists for a conversation about the exhibition. Tickets include museum entry at the end of the program! https://gu.gg/2rfnDt4
0	0	19	0	3501000	Guggenheim	0	afternoon	0	0	0	0	0	1	0	1	1	1	201	0	1	0	1	"Shaped by the artists’ bold imaginations, sharp social critique, and humor, the newly created works encourage and inspire possibilities for a future art to come.”—Curator, @xiaoyuweng #OneHandClapping
0	1	13	0	3501000	Guggenheim	0	afternoon	0	0	1	1	0	1	0	1	1	0	193	0	1	0	1	"The work of the artists in #OneHandClapping epitomizes the fresh artistic energy coming out of Greater China and fosters deeper perspectives on the art of our time"—Director, Richard Armstrong
0	13	38	1	3501000	Guggenheim	0	afternoon	0	0	1	0	0	0	0	1	1	0	205	0	0	0	1	#OneHandClapping explores our changing relationship with the future through newly commissioned works by five artists: Cao Fei, Duan Jianyu, Lin Yilin, Wong Ping, and Samson Young.pic.twitter.com/lGNntqem8V
0	2	23	0	3501000	Guggenheim	0	afternoon	0	0	1	0	0	0	1	1	1	0	221	0	0	0	1	We're live from our media preview for "#OneHandClapping"—the exhibition opens to the public tomorrow, May 4 and is the third exhibition of The Robert H. N. Ho Family Foundation Chinese Art Initiative.https://gu.gg/2riqDVs
0	15	32	0	3501000	DenmarkinNY	1	evening	1	1	0	1	0	1	1	1	0	1	442	0	1	0	1	This week is your last chance to catch the "Take My Breath Away" exhibition by Danish artist Danh Vo! Make your way to the @Guggenheim and up the spiral ramp before May 9 to see "far more than just the details of a life emerge."https://www.washingtonpost.com/entertainment/museums/at-the-guggenheim-a-memoir-about-america-colonialism-and-desire/2018/02/09/59177f82-0ddc-11e8-8b0d-891602206fb7_story.html?noredirect=on&utm_term=.9785009c9882 …
0	9	31	0	3501000	xiaoyuweng	1	evening	0	0	0	0	0	1	1	2	8	6	267	1	0	0	1	We are almost ready. See you soon @guggenheim for #OneHandClapping @cao_fei @nowhynowhy #duanjianyu #linyilin #samsonyoung @iphoneorchestra #caofei #wongping #xiaoyuweng #houhanru font and design by @wkshps @chrischwu https://ift.tt/2jpWpeX pic.twitter.com/sAgqcJjiHL
0	13	77	0	3501000	Guggenheim	0	afternoon	1	0	1	1	0	1	1	2	1	1	187	0	1	0	1	Final week! #DanhVo: Take My Breath Away, “a memoir about America, colonialism and desire,” @washingtonpost closes May 9. Plan your visit: https://gu.gg/2mnCZbq pic.twitter.com/kBD7xaLLki
0	4	14	0	3501000	worksandprocess	1	afternoon	1	0	1	0	0	1	1	1	0	0	172	0	1	0	1	Sunday! Ephrat Asherie, a 2016 Bessie Award–winner, discusses her newest work prior to its Jacob’s Pillow premiere with festival director Pamela Tatge.https://gu.gg/2KshmCc
0	14	43	2	3501000	Guggenheim	0	evening	0	1	1	1	1	1	1	3	1	0	251	0	1	0	1	Need a gift idea for Mom this Mother’s Day? Give an unforgettable experience with an educator-led tour of the iconic Frank Lloyd Wright–designed #Guggenheim Museum, valid for up to one year. Learn more: https://gu.gg/2r8R4wL pic.twitter.com/eJGIqPoy4C
0	19	113	1	3501000	antwoco	1	afternoon	0	0	0	1	0	0	0	5	0	1	78	0	1	0	0	Great to visit @Guggenheim for the very first time..pic.twitter.com/LzARjzMfMQ
