FORMULA	NRETWEET	NLIKE	NANS	FOLLOWERS	MUSEUM	ISRETWEET	PARTOFDAY	HASEMARK	HASQMARK	HASNERPER	HASNERLOC	HASNERORG	HASNERMISC	NURLS	NIMG	NHASH	NMENTION	LENGTH	DENSE	SENT	ENG	LONG	FULL_TEXT
0	8	12	0	28400	MuseiRealiTo	1	morning	0	0	1	0	0	0	0	2	3	0	223	0	0	0	1	#SymposiumStatuesAlsoDie con Enrica Pagella gettiamo uno sguardo sul territorio per sottolineare l'importanza della corretta amministrazione del patrimonio culturale #anchelestatuemuoiono #heritagepic.twitter.com/XdApaw0pAR
0	1	7	1	28400	MuseoEgizio	0	morning	0	0	1	0	1	1	0	4	0	0	138	0	1	0	1	Adriana Acutis about “Rethinking Corporate Responsibility for Cultural Heritage: Consulta di Torino case study.”pic.twitter.com/QtikVOc4hd
0	3	10	1	28400	MuseoEgizio	0	morning	0	0	1	0	1	1	0	3	0	0	174	0	1	0	1	Carlo Bertelli talking about “Restituzioni 2018. La fragilità della bellezza: 200 restored masterpieces on view at Venaria Reale [Intesa Sanpaolo].”pic.twitter.com/r9KLR29qBg
0	2	5	0	28400	MuseoEgizio	0	morning	0	0	1	0	0	0	0	2	0	2	112	0	0	0	1	Enrica Pagella @MuseiRealiTo is introducing Carlo Bertelli and Adriana Acutis.@fondsrrpic.twitter.com/VBS5HST5fd
0	3	13	0	28400	fondsrr	1	morning	0	0	0	0	0	1	0	2	2	0	136	0	0	0	1	The materiality of the Divine: Iconography vs Iconoclasm  Lectio di #SalvatoreSettis  #SymposiumStatuesAlsoDiepic.twitter.com/SekntQOgyS
0	1	6	0	28400	fondsrr	1	morning	0	0	0	0	0	0	0	2	1	0	70	0	1	0	0	Share your comments #SymposiumStatuesAlsoDiepic.twitter.com/i3UTcxhklo
0	2	3	0	28400	MirkoSurdi	1	morning	1	0	0	0	1	1	0	2	4	0	170	0	1	0	1	Let's start with the amazing International #SymposiumStatuesAlsoDie at #TURIN...the best way to start your week! #CulturalHeritage #preservationpic.twitter.com/PG1ntJpG03
0	5	11	0	28400	MuseoEgizio	0	morning	1	0	1	0	0	1	0	4	4	2	224	0	0	0	1	Now! Key-note lecture by Salvatore Settis about “The Materiality of the Divine. Iconography vs. Iconoclasm” #SymposiumStatuesAlsoDie  #SalvatoreSettis #iconoclasm #iconography @fondsrr @MuseiRealiTopic.twitter.com/d1ODGVuIdL
0	3	10	0	28400	fondsrr	1	morning	0	0	0	0	0	1	0	2	1	1	76	0	0	0	0	.@PSandretto dà inizio al #SymposiumStatuesAlsoDiepic.twitter.com/Wo7FMge4I7
0	4	26	0	28400	MuseoEgizio	0	morning	1	0	0	0	0	0	0	2	1	0	64	0	0	0	0	We are ready! #SymposiumStatuesAlsoDiepic.twitter.com/rJDzsff3k9
0	11	20	1	28400	MuseoEgizio	0	morning	1	0	1	1	1	1	1	1	1	0	327	0	1	0	1	STATUES ALSO DIE, 28-29 May, Torino #SymposiumStatuesAlsoDie The symposium “Statues Also Die” starts tomorrow! We look forward to Salvatore Settis giving the key-note lecture “The Materiality of the Divine. Iconography vs. Iconoclasm”.https://www.eventbrite.it/e/biglietti-international-symposium-statues-also-die-45427939189 …
0	0	5	0	28400	MuseoEgizio	0	morning	0	1	1	1	1	1	1	2	1	0	297	0	1	0	1	You can have two different objects that share neither the material, neither the shape, neither the form, nor the dimensions but still you can speak of them as the same - Iman Issa https://www.youtube.com/watch?v=LoF_DfMr3v0 … CC BY-SA 3.0 In mostra: #AncheLeStatueMuoionopic.twitter.com/WTd4WstmUy
0	22	48	1	28400	MuseoEgizio	0	afternoon	1	0	1	1	1	1	1	3	6	1	361	1	0	0	1	La guida del Museo Egizio per ragazzi è qui per accompagnarvi alla scoperta della collezione con delle guide speciali..la Banda delle Bende! In vendita nel bookshop e online: https://shop.museoegizio.it/index.php/in-evidenza/guidaragazzimuseoegizio.html …  #guida #visita #collezione #museoegizio #anticoegitto #ragazzi  @paninieditorepic.twitter.com/0osSHigRjA
0	4	9	0	28400	ConsultaTorino	1	afternoon	0	0	0	1	0	1	1	2	0	3	291	0	0	0	1	@fondsrr @MuseiRealiTo @MuseoEgiziohttps://twitter.com/consultatorino/status/999628973834416130 … Il patrimonio culturale è non solo leva di inclusione e memoria storica, ma indispensabile elemento di identità dei popoli. Un importante appuntamento da non perdere. pic.twitter.com/sLQN0BASXS
0	17	24	1	28400	MuseiRealiTo	1	afternoon	0	0	0	1	1	1	1	2	1	2	370	0	1	0	1	#anchelestatuemuoiono: lunedì 28 e martedì 29 maggio si terrà il simposio internazionale dedicato a distruzione e conservazione del patrimonio culturale tra passato e presente, con @MuseoEgizio @fondsrr e Centro Ricerche Archeologiche e Scavi di Torino https://www.eventbrite.it/e/biglietti-international-symposium-statues-also-die-4542793918 …pic.twitter.com/xiFMRtNopp
0	0	1	0	28400	MuseoEgizio	0	evening	0	1	0	1	0	1	1	3	0	0	310	0	1	0	1	My week on Twitter : 40 Mentions, 1.38M Mention Reach, 192 Likes, 56 Retweets, 158K Retweet Reach. See yours with https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=8a2a8f8dedddcfab0265d49f …pic.twitter.com/oaINPXKfci
0	2	17	0	28400	MuseoEgizio	0	morning	1	0	1	0	1	1	1	2	0	1	216	0	0	0	1	Questo pomeriggio alle 18:30 il Direttore è ospite dei «Passaggi» dei Magazzini Oz! http://www.magazzinioz.it/passaggi/  Per info e prenotazioni: 01108112816 info@magazzinioz.it Non mancate!pic.twitter.com/xHsE5SY2H6
0	0	7	0	28400	MuseoEgizio	0	morning	0	0	0	1	1	1	1	2	1	0	369	0	1	0	1	STATUES ALSO DIE, 28-29 May, Torino #SymposiumStatuesAlsoDie Just a few more days to reserve your seat at the international symposium “Statues Also Die”, about the destruction and preservation of material culture in the past as in more recent times.  https://www.eventbrite.it/e/biglietti-international-symposium-statues-also-die-45427939189 …pic.twitter.com/twppwENc8x
0	11	37	0	28400	MuseoEgizio	0	morning	1	1	1	1	0	0	1	2	0	0	292	0	0	0	1	Con l’arrivo della primavera, ci siamo rifatti il look! È online il nuovo sito del Museo!  Un’intera sezione per pianificare la propria visita e un’ampia area dedicata ai servizi per il pubblico. Pronti a navigare? L’indirizzo è lo stesso: http://www.museoegizio.it pic.twitter.com/fiCJMgxzlQ
0	9	22	0	28400	MuseoEgizio	0	afternoon	0	0	1	1	0	1	1	2	2	0	294	0	0	0	1	Il Museo celebra il #worlddayculturaldiversity ricordando l'impegno a essere un luogo di dialogo e confronto. il 4 giugno vi aspettiamo per il workshop "Musei e Migranti. Gli strumenti per l'incontro" https://www.facebook.com/events/196512831160842/ …  #MuseieMigrantipic.twitter.com/C85ePJZGrJ
0	19	73	0	28400	MuseoEgizio	0	morning	1	0	0	1	0	0	0	2	1	0	169	0	0	0	1	Oggi, in occasione della Notte dei Musei, il Museo Egizio è aperto fino alle 23:00 e dalle 18:30 l’ingresso costa solo 5 euro! #lanottedeimuseipic.twitter.com/r0l9COUsh7
0	9	43	5	28400	MuseoEgizio	0	afternoon	1	1	0	0	0	1	0	2	2	0	180	0	1	0	1	Today is the International Museum Day! Cheers to all museums around the world! What is your favorite #museum? Is it us? Is it us?  #InternationalMuseumDaypic.twitter.com/xUizvVLDBE
0	7	16	0	28400	MuseoEgizio	0	morning	0	0	1	0	1	1	1	2	0	0	298	0	1	0	1	STATUES ALSO DIE, 28-29 May Torino  An international symposium. Two of the sessions will delve into the theme “Ancient and Modern Destructions” and feature lectures by Antonio Zanardi Landi, Frederick Mario Fales, Simonetta Graziani, Jananne Al-Ani https://bit.ly/2vFHI06 pic.twitter.com/KmB5PIR4Io
0	0	0	0	28400	MuseoEgizio	0	evening	0	1	0	1	0	1	1	3	0	0	309	0	1	0	1	My week on Twitter : 60 Mentions, 749K Mention Reach, 111 Likes, 46 Retweets, 161K Retweet Reach. See yours with https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=8a2a8f8dedddcfab0265d49f …pic.twitter.com/JXWUsc7Aga
0	18	49	3	28400	MuseoEgizio	0	afternoon	0	0	1	1	0	1	0	2	1	2	282	0	0	0	1	#contemporaryME Anche se molto rovinate, queste tombe hanno restituito numerosi frammenti di rilievi e pitture parietali e i resti di statue di elevata qualità artistica.  Tratto dal catalogo della mostra «Anche le statue muoiono».   @fondsrr @MuseiRealiTopic.twitter.com/kZK6aPO1vL
0	3	5	0	28400	SalonedelLibro	1	afternoon	0	1	1	0	0	1	0	2	1	4	264	1	0	0	1	Quando e come i musei dovrebbero conservare le opere in pericolo? Ne parlano allo Spazio Duecento Irene Calderoni, Costantino D’Orazio, Christian Greco ed Elisa Panero. @MuseoEgizio @paninieditore  @CircoloLettori @COLTI_Librerie #SalTo18pic.twitter.com/2raWMtQ0nr
0	5	6	0	28400	SalonedelLibro	1	afternoon	0	0	1	0	0	1	0	2	1	4	271	1	0	0	1	Christian Greco: da un punto di vista scientifico e di ricerca il dialogo con l’Egitto non si è mai interrotto. La cultura materiale dialoga con tutti e abbatte le differenze. @MuseoEgizio @paninieditore  @CircoloLettori @COLTI_Librerie #SalTo18pic.twitter.com/cDy8b8KxKn
0	1	7	0	28400	SalonedelLibro	1	afternoon	0	1	1	0	0	1	0	1	1	4	179	1	0	0	1	Christian Greco: questa mostra pone una domanda: quale ruolo e dialogo hanno le collezioni col loro pubblico? @MuseoEgizio @paninieditore  @CircoloLettori @COLTI_Librerie #SalTo18
0	7	18	0	28400	SalonedelLibro	1	afternoon	0	0	1	1	1	1	0	2	1	5	259	1	0	0	1	Christian Greco: dobbiamo ancorare i musei alle società in cui vivono per poterli tutelare. E il Museo Egizio è parte integrante della città di Torino. @torinocity @MuseoEgizio @paninieditore  @CircoloLettori @COLTI_Librerie #SalTo18pic.twitter.com/R03xmIoBPX
0	21	54	0	28400	SalonedelLibro	1	afternoon	0	0	0	0	0	1	0	1	1	5	273	1	0	0	1	Al termine dell’incontro viene annunciato che il @MuseoEgizio è tra i vincitori dell’EMYA 2018 come miglior museo d’Europa per le iniziative di dialogo e apertura condotte nella sua attività di ricerca. @museum_forum @paninieditore  @CircoloLettori @COLTI_Librerie #SalTo18
0	3	8	0	28400	FuturaTorino	1	afternoon	0	0	1	1	0	1	0	2	1	5	221	1	0	0	1	Ci sono anche molti bambini all’Arena Bookstock per l’evento su @AssassinsITA e l’Antico Egitto con il direttore del @MuseoEgizio Christian Greco e @TriFreako di @Ubisoft #salTo18 @SalonedelLibropic.twitter.com/Nz2ZyKk0Vh
0	1	6	0	28400	SpurioGiorgia	1	afternoon	0	0	0	0	0	1	0	3	2	4	133	1	0	0	1	#magia Con l'#Egitto E @assassinscreed @SalonedelLibro Maxime Durand Christian Greco @MuseoEgizio @Ubisoft pic.twitter.com/OfLWlLfjOU
0	2	4	0	28400	FuturaTorino	1	afternoon	0	0	1	0	0	1	0	2	2	1	222	0	0	0	1	“Il digitale può aiutare a contestualizzare e a scoprire cose nascoste, ma una foto non potrà mai essere sostituita da un ologramma”. Così il direttore del @MuseoEgizio al #salTo18 #AssassinsCreedpic.twitter.com/nJVrVlT55y
0	1	6	0	28400	SalonedelLibro	1	afternoon	0	0	1	1	0	1	0	2	1	4	232	1	0	0	1	In Arena Bookstock Maxime Durand @TriFreako, ricercatore storico per @Ubisoft racconta il mondo dietro Assassin's Creed: Origins con il direttore del @MuseoEgizio Christian Greco e @EmanueleVietina #SalTo18pic.twitter.com/QdZjfXh5mo
0	10	23	1	28400	MuseoEgizio	0	evening	0	0	0	1	1	0	2	2	1	0	391	1	1	0	1	STATUES ALSO DIE, 28-29 May, Torino #SymposiumStatuesAlsoDie The symposium will reflect on the destruction and preservation of material culture in the past as in more recent times. For the full program: https://www.facebook.com/events/388549318291635/ … To reserve a seat: https://www.eventbrite.it/e/biglietti-international-symposium-statues-also-die-45427939189 …pic.twitter.com/HayhGLv3yI
0	10	30	0	28400	AssassinsITA	1	evening	1	0	1	0	0	1	0	4	0	3	251	0	0	0	1	A domani per l'appuntamento al @SalonedelLibro con Maxime Durand (ricercatore storico per Assassin’s Creed Origins) e il  direttore del @MuseoEgizio Christian Greco!   Coordina: Emanuele Vietina di @LuccaCandG.  Non mancate! pic.twitter.com/hrnaUFk5a0
0	15	42	0	28400	AssassinsITA	1	afternoon	1	0	1	0	0	1	0	4	0	3	239	0	0	0	1	Domenica saremo al @SalonedelLibro con Maxime Durand (ricercatore storico per Assassin’s Creed Origins) e il  direttore del @MuseoEgizio Christian Greco!   Coordina: Emanuele Vietina di @LuccaCandG.  Non mancate! pic.twitter.com/53yv772XSA
0	1	9	0	28400	MuseoEgizio	0	afternoon	0	0	0	0	0	1	0	2	1	1	83	0	0	0	0	Talking about research on display @museum_forum #EMYA2018pic.twitter.com/Zkf2OFtx7a
0	28	55	2	28400	MuseoEgizio	0	afternoon	1	0	1	0	0	0	0	2	4	0	137	0	0	0	1	#Festadellamamma! Al Museo Egizio ingresso #gratuito per tutte le #mamme accompagnate dai loro figli! #13maggiopic.twitter.com/Kdr33Eqxum
0	0	4	0	28400	MuseoEgizio	0	evening	0	1	0	1	0	1	1	3	0	0	309	0	1	0	1	My week on Twitter : 87 Mentions, 1.67M Mention Reach, 53 Likes, 31 Retweets, 232K Retweet Reach. See yours with https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=8a2a8f8dedddcfab0265d49f …pic.twitter.com/1QzJibzSAS
0	5	19	0	28400	MuseoEgizio	0	afternoon	0	0	1	0	1	0	1	1	1	0	276	0	1	0	1	28-29th of May, Torino #SymposiumStatuesAlsoDie A two-day symposium that will gather scholars from different disciplinary and artistic areas to discuss of the destruction and preservation of material culture in past as in recent times. To reserve a seat:https://bit.ly/2vFHI06
0	1	1	0	28400	MuseoEgizio	0	afternoon	0	0	0	0	0	0	0	2	0	2	23	0	0	0	0	@AgenziaQuorum @CSSEBLA
0	8	26	1	28400	MuseoEgizio	0	afternoon	0	0	0	1	0	0	1	5	0	0	149	0	0	0	1	10 mesi di indagine per conoscere il nostro pubblico e l'impatto economico del Museo sul territorio. I risultati dell'analisi: https://bit.ly/2rioJTY
0	0	7	0	28400	MuseoEgizio	0	evening	0	1	0	1	0	1	1	3	0	0	311	0	1	0	1	My week on Twitter : 232 Mentions, 141K Mention Reach, 665 Likes, 215 Retweets, 1.1M Retweet Reach. See yours with https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=8a2a8f8dedddcfab0265d49f …pic.twitter.com/Qow9WBBl3E
0	4	7	0	28400	MuseoEgizio	0	afternoon	0	0	0	0	1	0	0	2	1	2	134	0	0	0	1	Grazie a @CSSEBLA e @AgenziaQuorum abbiamo potuto misurare le ricadute economiche sul territorio #ResearchMEpic.twitter.com/Sd91j1LhLa
0	8	15	0	28400	MuseoEgizio	0	morning	0	0	0	1	0	1	0	2	0	2	201	0	1	0	1	Visitatori e impatto economico sul territorio. Presentazione dei dati dell' indagine che il Museo Egizio ha condotto tra il 2016 e il 2017. Grazie a: @AgenziaQuorum e @CSSEBLApic.twitter.com/1mPOvdZWFw
0	5	17	0	28400	MuseoEgizio	0	afternoon	1	0	0	0	0	1	0	2	3	0	120	0	0	0	1	Valorizzare le #differenze attraverso un laboratorio di ritratto! #MuseumWeek #worldrefugeedaypic.twitter.com/kTkzlenxGF
0	15	53	1	28400	MuseoEgizio	0	afternoon	0	0	0	0	0	1	0	2	2	0	128	0	0	0	1	Suole di mummia con le immagini di due prigionieri, un siriano e un nubiano. #differenceMW #MuseumWeekpic.twitter.com/ru0IXF4p8Z
0	10	31	1	28400	MuseoEgizio	0	morning	0	0	0	0	0	1	0	2	3	0	121	0	0	0	1	Per la giornata dedicata alle #differenze vi presentiamo il Coro Moro #differenceMW #MuseumWeekpic.twitter.com/OvWIQAXS1R
0	13	50	0	28400	MuseoEgizio	0	afternoon	0	0	0	0	0	1	0	2	2	0	47	0	0	0	0	#NatureMW #Museumweekpic.twitter.com/8eEbBKLUfA
0	12	53	0	28400	MuseoEgizio	0	morning	1	0	0	0	0	1	0	2	4	0	105	0	0	0	1	La #natura in un gioiello! Un bellissimo #fiore di loto!  #MuseumWeek #NatureMWpic.twitter.com/rEJ84BmjvO
0	15	58	0	28400	MuseoEgizio	0	morning	1	0	0	0	1	1	0	2	3	0	131	0	0	0	1	Buongiorno! Oggi iniziamo il weekend nella #natura con il libro dei morti di Aanen! #MuseumWeek #NatureMWpic.twitter.com/1W9G0S4FJi
0	5	13	0	28400	MuseoEgizio	0	afternoon	1	1	1	1	0	1	0	2	2	0	169	0	0	0	1	Sapevate che al Museo Egizio potete trovare la Pimpa? Scaricate l’app di Luoghi Viventi e guardate le sale con occhi nuovi! #MuseumWeek #kidsMWpic.twitter.com/xDGQfaOE7z
0	9	31	0	28400	MuseoEgizio	0	morning	1	0	0	1	1	1	0	2	2	0	102	0	0	0	1	#KidsMW #MuseumWeek  Particolare di un affresco della Tomba di Iti e Neferu!pic.twitter.com/XNXyLB7hi0
0	2	7	7	28400	MuseoEgizio	0	morning	0	0	1	0	0	0	0	2	0	0	263	0	0	0	1	Le statue chiamate ushebty venivano lasciate nelle tombe perché: A. Proteggessero il morto nel viaggio verso l’Aldilà B. Lavorassero al posto del morto nell’Aldilà C. Uccidessero chi entrava nella tomba per rubare D. Erano regali brutti di cui ci si liberava così
0	8	38	5	28400	MuseoEgizio	0	morning	1	1	0	0	0	1	0	3	3	0	118	0	0	0	1	#KidsMW  Avete mai giocato a Rischia Thot? Provate a rispondere al nostro #Quiz! #MuseumWeekpic.twitter.com/2krTwp3ozk
0	4	27	0	28400	MuseoEgizio	0	afternoon	1	0	0	0	0	1	0	2	5	0	158	1	0	0	1	E poi ci sono le #guide, insostituibili mediatori per avvicinare il #pubblico alle collezioni dei #musei! #ProfessionsMW #MuseumWeekpic.twitter.com/2yNUYGpUf6
0	5	9	0	28400	MuseoEgizio	0	afternoon	1	0	1	0	0	1	0	2	3	1	132	0	1	0	1	#professionMw vuol dire anche formazione! Oggi siamo anche al @V_and_A per #maexhibitiondesign #MuseumWeekpic.twitter.com/NQX8iQRTsJ
0	13	46	0	28400	MuseoEgizio	0	morning	1	0	0	0	0	1	0	4	4	0	111	0	0	0	1	#professionsMW che museo sarebbe senza loro: i #restauratori! #MuseumWeek #researchMWpic.twitter.com/wGSr6V1pNh
0	12	27	0	28400	MuseoEgizio	0	morning	0	0	1	0	0	1	1	4	5	0	209	1	0	0	1	#professionsMW: il Direttore Christian Greco si interroga sul ruolo dei #musei, uno dei temi della #mostra "Anche le statue muoiono". Intervista  https://youtu.be/_oLaevEX84U  #MuseumWeek #AncheLeStatueMuoiono
0	0	1	0	28400	MuseoEgizio	0	evening	0	1	0	1	0	1	1	3	0	0	309	0	1	0	1	My week on Twitter : 47 Mentions, 147K Mention Reach, 291 Likes, 83 Retweets, 366K Retweet Reach. See yours with https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=8a2a8f8dedddcfab0265d49f …pic.twitter.com/PFxeOfwVyl
0	16	43	1	28400	MuseoEgizio	0	morning	0	0	1	1	0	1	0	3	2	0	229	0	0	0	1	Tra i preziosi reperti del Museo ci sono anche le bende usate per la mummificazione. Queste bende sono di epoca faraonica, in fondo hanno lunghe frange e una decorazione a trama.  #MuseumWeek #HeritageMWpic.twitter.com/WjcKZLvfpu
0	5	12	0	28400	MuseoEgizio	0	morning	0	0	1	1	0	1	1	1	5	0	208	1	0	0	1	La #mostra "Anche le statue muoiono" è inserita nel calendario italiano dell’Anno Europeo del Patrimonio 2018. Scopri di più: https://bit.ly/2r00ARZ  #MuseumWeek #HeritageMW #EuropeForCulture #SharingHeritage
0	0	11	0	28400	MuseoEgizio	0	morning	0	0	0	0	0	0	0	2	1	0	16	0	0	0	0	#ilmuseoèditutti
0	15	50	2	28400	MuseoEgizio	0	morning	1	0	0	0	1	1	0	3	4	0	263	0	0	0	1	Un #patrimonio che vuole essere di tutti deve essere condiviso! Lo sanno bene le signore nord africane protagoniste del progetto "Torino la mia città" che offrono percorsi di accompagnamento alla visita in #arabo! #MuseumWeek #HeritageMWpic.twitter.com/ak4OKaVYMF
0	5	20	0	28400	MuseoEgizio	0	afternoon	1	0	1	1	1	1	0	2	4	0	293	0	1	0	1	Il Museo Egizio ha sede nel cuore della città di Torino dal 1824! In un libro sulla storia del Museo scritto da Silvio Curto vediamo come appariva Piazza Carignano nel 1775. Sullo sfondo il Collegio dei Nobili, #palazzo che ospita il #MuseoEgizio. #MuseumWeek #cityMWpic.twitter.com/jYweaPHArX
0	0	3	1	28400	MuseoEgizio	0	afternoon	0	1	0	0	0	1	0	2	1	4	92	1	0	0	0	@MuseiRealiTo @FondToMusei @fondsrr @mann cosa ci dite sulla vostra città del cuore? #CityMw
