,F_NAME,F_CONTENT,CATEGORY
15,Festivities-5.txt,"Weekend reading—discover new works added to the #GuggenheimCollection in 2019, and learn more about the ongoing effort to diversify our collection.https://gu.gg/31e3oMV",Festivities
16,History-4.txt,"#SimoneLeigh's “Jug” (2019) is one of a suite of new sculptures created for her 2019 exhibition ""Loophole of Retreat,"" presented on the occasion of her winning the 2018 #HUGOBOSSPRIZE. Learn more about this recent acquisition to the #GuggenheimCollection: https://gu.gg/2RMaoxn pic.twitter.com/BroWCGhxak",History
17,Festivities-6.txt,"Today's #FrankLloydWrightFridays image is by Annie Farrar—""The Guggenheim building always adds a sense of magic to the experience of enjoying great art. I visited one winter day and caught the sharp, late afternoon sun streaming in, perfectly capturing the geometry of the space.""pic.twitter.com/IIm9GmweR4",Festivities
18,OnThisDay-4.txt,"Last chance! Shop the #GuggenheimStore's annual book sale online by midnight tonight for exhibition catalogues, art books, and more from $1!  Shop now: https://gu.gg/2GSWiqQ pic.twitter.com/rfutHr9VBz",OnThisDay
19,Festivities-7.txt,"The overlaid declarative sentence in Rirkrit Tiravanija's “untitled (freedom cannot be simulated/August 20, 2015” (2016) evidences his solidarity with forms of political resistance. Learn more about this recent acquisition to the #GuggenheimCollection: https://gu.gg/38WnqOS pic.twitter.com/riY4icDojL",Festivities
20,Artworks-1.txt,"Feliciano Centurión's ""Florece (Flourishes)"" and ""Estoy despierto (I am awake)"" generate a message of hope and protection for the artist and his community. Learn more about this recent acquisition to the #GuggenheimCollection: https://gu.gg/2OaR6zI pic.twitter.com/UgzzIfUFt0",Artworks
21,History-5.txt,"""Untitled (26)"" from ""Acts of Appearance"" (2015–), purchased with funds contributed by the Photography Council, 2019. © Gauri Gill",History
22,Promotions-3.txt,"This week we're sharing recent acquisitions to the #GuggenheimCollection, made possible through the support of generous patrons. Follow along to discover a new artwork each day!",Promotions
23,Festivities-8.txt,"The resulting images chronicle the daily practice of rural life in all their harshness and banality, while conveying the intensely imaginative inner lives of its subjects.",Festivities
24,Other-1.txt,"Together with the project participants, Gill improvises and documents performative scenarios in which people pose wearing the masks in various parts of the village.",Other
25,Festivities-9.txt,"Gill commissions these artisans to make new masks depicting subjects that symbolically represent the flow of their daily lives—including an elephant, a wolf, and a mobile phone (pictured above).",Festivities
26,VIP_CIT-3.txt,"In her ""Acts of Appearance"" (2015–) series, Gauri Gill collaborates with Adivasi papier-mâché artists from the Kokna tribe in the Jawhar district of Maharashtra, India.pic.twitter.com/ovYajYcct7",VIP_CIT
27,Promotions-4.txt,"This work will be on view from March 28 in “Away from the Easel: Jackson Pollock’s Mural.” © 2020 The Pollock-Krasner Foundation / Artists Rights Society (ARS), New York Photo: Herbert Matter, Courtesy of the Department of Special Collections, Stanford University Libraries",Promotions
28,OnThisDay-5.txt,"Jackson Pollock—born #onthisday in 1912—painted his first large-scale painting “Mural” in 1943. Commissioned by Peggy Guggenheim for her New York City townhouse, the painting is Pollock’s largest work stretching nearly 20 feet wide by 8 feet tall.pic.twitter.com/SHI9jC7FHi",OnThisDay
29,History-6.txt,"“Saraband” (1959) is on view in #TheFullnessofColor through August 2. Plan your visit at https://www.guggenheim.org/exhibition/the-fullness-of-color-1960s-painting … © Maryland Institute College of Art (MICA) / Artists Rights Society (ARS), New York",History
30,Artworks-2.txt,"#WorkoftheWeek: A faint signature in the upper-right corner had long led to Morris Louis's “Saraband” being shown with the pools of pigment on top. It’s now hung following his preference, with a blank margin above where the thinned acrylic resin began its course down the canvas.pic.twitter.com/19NuvziN6q",Artworks
31,History-7.txt,"Weekend reading—discover how Zarina created her subtle, complex work on paper, “Untitled” (1977), on view in #MarkingTime.https://gu.gg/2NVieTe",History
32,Promotions-5.txt,"Around town—our friends @ICPhotog have a new home at Essex Crossing, plus four new exhibitions to explore!https://www.icp.org/",Promotions
33,Festivities-10.txt,"#Happybirthday to the founder of #WorksandProcess, Mary Sharp Cronson! Here she is having a panel discussion with #DavidParsons in January 1987.pic.twitter.com/QXRxQEIC8x",Festivities
34,VIP_CIT-4.txt,"Today's #FrankLloydWrightFridays image is by Taylor Lamb: ""The architecture of the Guggenheim forces your gaze upward as you go through the exhibit, promising more discoveries on every floor. Similarly to life, don’t settle at level one, and always keep looking up."" #Guggenheimpic.twitter.com/nfnc1VkHQj",VIP_CIT
35,VIP_CIT-5.txt,"It's #NationalHandwritingDay!  Take a look back at collection artist Perle Fine's handwritten letters to the museum's first director Hilla Rebay, where she talks about her devotion to and passionate advocacy of non-objective art.https://gu.gg/2TMW1dx",VIP_CIT
36,History-8.txt,"To our followers in Spain—don't miss ""Soto. The Fourth Dimension"" at @MuseoGuggenheim, closing February 9. Learn more: https://gu.gg/2NP4gSM  #SotoGuggenheimBilbaopic.twitter.com/0JQ9lCOV3x",History
37,Festivities-11.txt,Color is an uncontainable force in a compact show of paintings from the nineteen-sixties at the Guggenheim https://trib.al/qtSEvxy,Festivities
38,Artworks-3.txt,"Want 2-for-1 tickets? We’re joining @nycgo for #NYCMustSeeWeek—visit the #Guggenheim, and bring a friend for free! Learn more:https://gu.gg/2rPo9AC",Artworks
39,History-9.txt,"#ArtistInterventions: In 2015, the Guggenheim debuted a new commission by Kevin Beasley as part of “Storylines.” Installed on the museum's ramps, “Strange Fruit (Pair 1)” incorporated the sounds of the museum into sculptures. Learn more: https://gu.gg/2GwOFEv pic.twitter.com/7WFFb2tkXw",History
40,Promotions-6.txt,This work is on view in #MarkingTime through August 2. Plan your visit: https://www.guggenheim.org/exhibition/marking-time-process-in-minimal-abstraction …  © Park Seo-Bo,Promotions
41,History-10.txt,"#WorkoftheWeek: To make “Ecriture No. 55-73” (1973) Park Seo-Bo applied a thin layer of oil paint to the canvas and drew repeated, angular marks. The painting’s combination of speed, regularity, and continuity suggests a complete absorption in the task.pic.twitter.com/uUwAsxkN4c",History
42,Festivities-12.txt,Weekend reading—could going to museums help you live longer?https://www.nytimes.com/2019/12/22/us/arts-health-effects-ucl-study.html …,Festivities
43,History-11.txt,"To our followers in Italy—don't miss ""Peggy Guggenheim: The Last Dogaressa,"" an exhibition at @GuggenheimPGC commemorating two anniversaries—70 years since Peggy moved to Palazzo Venier dei Leoni, and 40 years since her passing—on view through January 27.pic.twitter.com/pMxdD7Xy32",History
44,Promotions-7.txt,"Today's #FrankLloydWrightFridays image is by Noel Calingasan—""I go to the Guggenheim not only to explore the permanent collection and the ever-changing array of exhibitions, but also for the iconic rotunda. The view of this feature of the amazing architecture never gets old.""pic.twitter.com/tHni86cFFF",Promotions
45,Other-2.txt,Was just there. Really interesting exhibit!pic.twitter.com/uUkpnH2gcs,Other
46,Promotions-8.txt,The Solomon R. Guggenheim Museum is arguably the only New York museum that shows art inside a work of art. Best exhibitions to see at the Guggenheim Museum right now: http://bit.ly/2tJp9aW pic.twitter.com/2atXXdZUbL,Promotions
47,VIP_CIT-6.txt,"Guggenheim Collection artist Stan Douglas will represent Canada at the Venice Biennale in 2021—hear him speak about his latest work at the Guggenheim next Tuesday, January 21. https://www.guggenheim.org/event/an-evening-with-stan-douglas …",VIP_CIT
48,Promotions-9.txt,"© 2020 Estate of Gene Davis / Artists Rights Society (ARS), New York.",Promotions
49,History-12.txt,This work is on view in #TheFullnessofColor through August 2. Plan your visit:https://www.guggenheim.org/exhibition/the-fullness-of-color-1960s-painting …,History
50,Festivities-13.txt,"#WorkoftheWeek: In the late 1950s, Gene Davis began producing the striped paintings that would almost exclusively occupy him for the rest of his career. ""Wheelbarrow"" (1971) is composed of thin pinstripes, applied freehand, that span the height of the composition.pic.twitter.com/MO0SnQbTUo",Festivities
51,Festivities-14.txt,Interested in being a #GuggIntern? We are accepting applications for our paid summer internship program through February 7. Join a vibrant group of emerging museum professionals and gain valuable skills and work experience within the arts!https://gu.gg/2Dy75jY,Festivities
52,Promotions-10.txt,"‘An Evening with Stan Douglas’ at @Guggenheim on Tuesday 1/21 is your chance to hear the artist speak about his multi-channel video installation ‘Doppelgänger’, which opens this Thursday at our 20th St Gallery in NYC. Tickets available here, https://zwrnr.art/37Rf8XI pic.twitter.com/d20pg87aIn",Promotions
53,Artworks-4.txt,"I consider any photo taken by a millennial to be a selfie (in this case, my daughter). Here are two sisters right before seeing Artustc License. #MuseumSelfieDay! #Guggenheimpic.twitter.com/tg2Okt2EsV",Artworks
54,Other-3.txt,Happy #MuseumSelfieDay!Share your selfies from the #Guggenheim and we'll retweet our favorites!,Other
55,Promotions-11.txt,"#ArtistInterventions: For 14 weeks in 2015, the Guggenheim presented weekly performances of artist duo Gerard & Kelly's work “Timelining” (2014) as part of the museum's exhibition “Storylines.” Learn more: https://gu.gg/35Pe0T1 pic.twitter.com/qJdAKSE1pX",Promotions
56,Festivities-15.txt,Tomorrow is #MuseumSelfie Day!  Share your selfies from the #Guggenheim and we'll retweet our favorites!,Festivities
57,Promotions-12.txt,"Plus, come back to see #CountrysideTheFuture after it opens on February 20 and subtract the cost of your ticket from your full-priced admission.https://www.guggenheim.org/exhibition/countryside …",Promotions
58,Artworks-5.txt,"Plan a visit to see #TheFullnessofColor, #MarkingTime, #Brancusi, and masterworks from our collection by #Picasso, #Kandinsky, and more.https://gu.gg/2IAc2za",Artworks
59,VIP_CIT-7.txt,"Today is the last day to see #ArtisticLicense at @Guggenheim #GuggenheimNYC - go if you can!  Absolutely loved the 6 ""living masters"" take on the collection. Such fantastic themes, the ""great artists before they were famous"" is huge fun - both abstract themes are wonderful. Wow!pic.twitter.com/jaLevEMirX",VIP_CIT
60,Festivities-16.txt,How well do you know Frank Lloyd Wright? Test your knowledge with this fun quiz from @WrightTaliesin!https://franklloydwright.org/how-well-do-you-know-frank-lloyd-wright/ …,Festivities
61,Festivities-17.txt,“How do we renew ourselves to meet what the day demands?” The formidable Paul Chan on his ⁦@Guggenheim⁩ curation. Grateful to call you a friend and ally.pic.twitter.com/IRVTFm3Xxy,Festivities
62,Promotions-13.txt,"Final weekend! Don't miss #ArtisticLicense, the museum's first exhibition curated by artists, on view through tomorrow, January 12. Plan your visit: https://gu.gg/2vOFDwg pic.twitter.com/dhdvzm5Wxj",Promotions
63,Promotions-14.txt,"Looking for a new read? Shop the #GuggenheimStore's annual book sale online for exhibition catalogues, art books, and more from $1!  Shop: https://gu.gg/2GSWiqQ pic.twitter.com/RjRPvrb8YZ",Promotions
64,VIP_CIT-8.txt,"Today's #FrankLloydWrightFridays illustration is by Agniya Tolstokulakova: ""I use color as a communication tool to help me convey the atmosphere of a place. In my work, I tried to capture the romance of the beautiful architecture of Frank Lloyd Wright.""pic.twitter.com/Fjkh4fLl9K",VIP_CIT
65,Festivities-18.txt,An astonishing photo of the construction of the @Guggenheim #tbt #uscranes #guggenheimpic.twitter.com/100mtNcUD0,Festivities
66,Promotions-15.txt,"The legendary architect Rem Koolhaas is turning his unflinching gaze to the earth’s future, with an exhibition opening at New York City’s Guggenheim Museum.https://on.wsj.com/3065GNF",Promotions
67,History-13.txt,"To our followers in New York—don't miss #ArtisticLicense, “a provocative, six-sided conversation” (@nytimes) at the @Guggenheim through January 12. Plan your visit:http://ow.ly/3AvS50xOP7a",History
68,Promotions-16.txt,"To our followers in Spain—don't miss Thomas Struth at @museoguggenheim, closing January 19. Learn more: https://gu.gg/36u1Xf8  #StruthGuggenheimBilbaopic.twitter.com/6xYhPfCanP",Promotions
69,VIP_CIT-9.txt,"This is the last week to see #ArtisticLicense at the #Guggenheim, a rare glimpse of six artists curating the legendary space and collection.  Richard Prince examines #AbstractExpression including two oil impasto works from the fifth Beatle, Stuart Sutcliffe.pic.twitter.com/6HnUHRJHsP",VIP_CIT
70,Promotions-17.txt,"#ArtistInterventions: In 2015, Agnieszka Kurant presented “The End of Signature,” a crowd-sourced work projected on the museum's facade at nightfall for the exhibition “Storylines.” Learn more: https://gu.gg/2QQ2Acm pic.twitter.com/HnB9SrfWZM",Promotions
71,OnThisDay-6.txt,"Our @worksandprocess spring 2020 season starts tonight! Go behind the scenes with @A_R_Costanzo, @MetOpera, @OmariWiles and @EphratAsherie, and many more. Explore the season: https://gu.gg/35x42GP """,OnThisDay
72,VIP_CIT-10.txt,"We at the Guggenheim are deeply saddened by the passing of internationally acclaimed artist John Baldessari, whose retrospective was on view at the former Deutsche Guggenheim in 2004: https://gu.gg/2MXLTdJ pic.twitter.com/PclKAsJuaR",VIP_CIT
73,Festivities-19.txt,This work is on view in #ArtisticLicense through January 12. Plan your visit:https://gu.gg/2vOFDwg,Festivities
74,OnThisDay-7.txt,#WorkoftheWeek: Joan Mitchell made “Canada I” (1975) following a trip to the area north of Montreal with fellow artist and companion Jean-Paul Riopelle. The painting embodies her experience of the region’s expansive terrain and the intensity of the impending winter.pic.twitter.com/Z9GZbuOLKX,OnThisDay
75,Other-4.txt,"To our followers in New York—#TheFullnessOfColor and #MarkingTime are now on view at the @Guggenheim! Discover works by Kenneth Noland, Gene Davis, Alma Thomas, Jules Olitski, Park Seo-Bo, Roman Opalka, and more. Plan your visit http://bit.ly/2Q874e4 pic.twitter.com/tR5viRJ3Ek",Other
76,Promotions-18.txt,"Don’t miss the New York premiere of @A_R_Costanzo’s Broadway cabaret, on January 6 as part of the @worksandprocess series at the @Guggenheim. Use code MET for a $25 discount. https://www.guggenheim.org/event/opening-night-cabaret-anthony-roth-costanzo …",Promotions
77,History-14.txt,"#GuessTheArtist answer: Jeff Koons, “Sandwiches” (2000). Learn more about the artwork here: https://gu.gg/37z2RHu pic.twitter.com/USPBas6Go0",History
78,Festivities-20.txt,"Weekend reading—in the early 1980s, long before actor #ClarkGregg made his big screen debut, his face could most often be seen in the Guggenheim, where he worked as a guard. Gregg graciously shared some memories from his time walking the spiral ramps.https://gu.gg/2QjU4TZ",Festivities
79,VIP_CIT-11.txt,"#GuessTheArtist—This artist’s intention is to “communicate with the masses” by drawing from the visual language of advertising, marketing, and the entertainment industry. Tweet your best guess and we’ll share the answer by the end of the day. #GuggenheimCollection #Guggenheimpic.twitter.com/2ETIH3xtRn",VIP_CIT
80,Festivities-21.txt,Yesterday we visited The Guggenheim in NYCpic.twitter.com/GPiGHIeRUz – presso Solomon R Guggenheim Museum,Festivities
81,Promotions-19.txt,"Final weekend! Don't miss #ImplicitTensions, on view through tomorrow, January 5. Plan your visit: https://gu.gg/2yJMKIe pic.twitter.com/OT1cplgiDi",Promotions
82,Promotions-20.txt,"Join our friends at @nybg for their Holiday Train Show through January 26 and spot our iconic #FrankLloydWright–designed museum whose shapes have been recreated with mushrooms, leaves, acorn caps, and more!  #FrankLloydWrightFridays Plan your visit: https://gu.gg/2ZLY1Uk pic.twitter.com/KlhBIJB5XF",Promotions
83,Promotions-21.txt,"To our followers in New York—don't miss “Implicit Tensions: Mapplethorpe Now,” on view at the @Guggenheim through January 5. #ImplicitTensions Learn more: https://www.guggenheim.org/exhibition/mapplethorpe …pic.twitter.com/DPM4bYQ3EC",Promotions
84,VIP_CIT-12.txt,"#ArtistInterventions: In 2014, during the exhibition “ZERO: Countdown to Tomorrow,” the Guggenheim staged a one-night homage to Creamcheese, a psychedelic discotheque and artists’ meeting place conceived and designed by ZERO network artists in Düsseldorf from 1967–76.pic.twitter.com/eivFlRF9ZD",VIP_CIT
85,Other-5.txt,First time visiting the @Guggenheimpic.twitter.com/sstGf1R0nN,Other
86,Promotions-22.txt,#HappyNewYear from all of us at the Guggenheim!  Kick off your 2020 with us—we're open today from 11 am-6 pm. Plan your visit: https://gu.gg/2IAc2za pic.twitter.com/9W3osKjaaQ,Promotions
87,Festivities-22.txt,This work is on view in #ImplicitTensions through January 5. Plan your visit:https://gu.gg/2HkAJQb,Festivities
88,History-15.txt,"#WorkoftheWeek: In “Mirror Study for Joe (_2010980),” Paul Mpagi Sepuya covers the surface of a mirror in his studio with collaged prints that show him embracing a model; he then doubles that embrace by tenderly stretching his hands across the mirror itself.pic.twitter.com/DSIAcsvRG3",History
89,Festivities-23.txt,"Thanks to everyone who visited during our 60th anniversary year. We're open today from 10 am-8 pm, so stop by before the ball drops! __ Artwork: Ernst Ludwig Kirchner, ""Dancers"" (1906).pic.twitter.com/b6kZJBhP13",Festivities
90,VIP_CIT-13.txt,Frank Lloyd Wright’s architectural masterpiece was recently honored as part of a designated UNESCO World Heritage site! Your donation in any amount makes a big difference in sustaining our landmark building. Give now: https://gu.gg/381lDIE pic.twitter.com/iBM6NvFwDj,VIP_CIT
91,Festivities-24.txt,#PAFstaffpick Artistic License: Six Takes on the @Guggenheim Collection closes January 12! #PAFartists http://ow.ly/kFAc50xH2tr pic.twitter.com/nvH573GIeQ,Festivities
92,History-16.txt,"Park Seo-Bo, ""Ecriture No. 55-73"" (1973). Zarina, ""Untitled"" (1977); Roman Opalka, ""OPALKA 1965/1–∞ Détail 1520432–1537871,"" ca. 1975 (from a continuous project, 1965–2011). © 2019 ARS",History
93,Artworks-6.txt,"""Marking Time: Process in Minimal Abstraction"" is now on view! Imagine the artists' process through paintings and works on paper by Agnes Martin, Roman Opałka, Park Seo-Bo, and more.pic.twitter.com/AqzGuuFiXF",Artworks
94,History-17.txt,"Weekend reading—these are the ten most popular artworks in the Guggenheim's Collection Online in 2019. Whatever 2020 brings us, we hope these and other Collection Online works will continue to offer comfort and joy in the new year.https://gu.gg/2shfNCY",History
95,History-18.txt,"As the decade draws to a close, we're looking back at our highest-attended exhibitions from the past 10 years. How many did you see? All photos: David Heald #Guggenheimpic.twitter.com/mCvNP1Sigc",History
96,Promotions-23.txt,Take a look back at 2019's top 10 #FrankLloydWrightFridays submissions. Thanks to everyone for tagging your photos and illustrations. We can't wait to see what you come up with in 2020!pic.twitter.com/u4B8XqcqkR,Promotions
97,Promotions-24.txt,"Planning a trip to the #Guggenheim? The museum is open from 10 am-8 pm through December 31 as part of our holiday hours. See current exhibitions #ArtisticLicense, #Mapplethorpe, #MarkingTime, and #TheFullnessofColor. Plan your visit: https://gu.gg/2IAc2za pic.twitter.com/VpHDMGR8w4",Promotions
98,History-19.txt,"Happy holidays from all of us at the #Guggenheim! Celebrate with Malick Sidibé's ""Nuit de Nöel."" The museum is closed today, and will reopen on Thursday, December 26, 10 am-8 pm.pic.twitter.com/uKwob34b4E",History
99,Promotions-25.txt,"#ArtistInterventions: James Turrell's 2013 exhibition focused on his groundbreaking explorations of perception, light, color, and space. ""Aten Reign"" (2013) recast the museum's rotunda as a volume filled with shifting artificial and natural light. #Guggenheim60pic.twitter.com/Nnbps64MZl",Promotions
100,OnThisDay-8.txt,"Happy holidays! The museum is open until 4 pm today, and closed tomorrow, Christmas Day. From December 26 through 31, we'll be open from 10 am-8 pm. For more info about our holiday hours, visit https://gu.gg/2IAc2za pic.twitter.com/uYspKn1Rj9",OnThisDay
101,Promotions-26.txt,"On this day in 1979, #PeggyGuggenheim passed away. The @GuggenheimPGC is commemorating the 40th anniversary of her passing with the exhibition “Peggy Guggenheim: The #LastDogaressa” on view though January 27, 2020. Learn more: https://gu.gg/34VKHOw pic.twitter.com/IAcKiRxwIP",Promotions
102,Festivities-25.txt,"“Untitled” (1959), on view in #ArtisticLicense, is being exhibited at the Guggenheim Museum in New York for the first time. Plan your visit:https://gu.gg/2vOFDwg",Festivities
103,Artworks-7.txt,"In “Untitled” (1959), the entangled, swirling lines were applied directly onto the surface of the canvas from a paint tube. From the early 1950s, Mathieu began to make art before large public audiences, documenting his performative actions through photography and film.",Artworks
104,Festivities-26.txt,#WorkoftheWeek: Georges Mathieu adopted a gestural abstract style distinguished by his predominant use of calligraphic signs and unusually rapid mode of painting.pic.twitter.com/oWvBarimxt,Festivities
105,History-20.txt,"Weekend reading—with the dark days of winter approaching, the Guggenheim is offering a welcome infusion of color in a new exhibition, #TheFullnessofColor. Megan Fontanella, Curator of Modern Art and Provenance, shares her thoughts on the show.https://gu.gg/2re4KcZ",History
106,History-21.txt,"One of the best ways to experience a collection of amazing attractions in #NYC is with the New York @CityPASS  - we LOVE using this to take advantage of huge discounts & always something new for us to discover! Today, we visited the @Guggenheim Museum - so much cool art here!pic.twitter.com/rMd0JNP8vT – presso Solomon R Guggenheim Museum",History
107,Festivities-27.txt,"On this first day of #winter, enjoy Armin Linke's ""Ski Dome, Tokyo, Japan"" (1998).  #GuggenheimCollectionpic.twitter.com/q27eHhJFIx",Festivities
108,History-22.txt,"Gene Davis, ""Wheelbarrow"" (1971); Kenneth Noland, ""Trans Shift"" (1964); Jules Olitski, ""Lysander-1"" (1970). © 2019 ARS",History
109,Artworks-8.txt,"Add some color to the shortest day of the year!  #TheFullnessOfColor is now on view featuring vibrant paintings by Gene Davis, Kenneth Noland, Alma Thomas, and more. Plan your visit: https://gu.gg/2EARToi pic.twitter.com/Vuq6RdERTl",Artworks
110,VIP_CIT-14.txt,"Today's #FrankLloydWrightFridays drawing is by Carlo Stanga—""The Guggenheim Museum  architecture is like a fantasy to me—I imagine the art dancing in the magical spiral during the night!"" #Guggenheim60pic.twitter.com/AWYEl7NCDk",VIP_CIT
111,Festivities-28.txt,"Whilst not strictly a holiday movie, we didn't want to miss out on the fun! Get into the festive spirit with this clip of penguins surfing the Guggenheim from “Mr. Popper's Penguins.” #MuseumHolidayMovies Watch: https://gu.gg/34FZwV5 pic.twitter.com/8hk9rJUiJ4",Festivities
112,Promotions-27.txt,"What are your top shows of the decade? @Artnews lists their top 25, including #ArtandChina curated by @akmunroe, @PhilipTinari, and Hou Hanru. The exhibition opened in New York in 2017, and toured to @museoguggenheim and @SFMOMA.https://gu.gg/2S9pX2Q",Promotions
113,VIP_CIT-15.txt,"ARTnews selects Art and China after 1989: Theater of the World among top exhibitions of the decade. Thanks to these artists and many others, we wrote a new history. Congrats to @philiptinari #houhanru xzhunowell and… https://www.instagram.com/p/B6N5ZqPnk7-/?igshid=1mun943l3wp1o …",VIP_CIT
114,Festivities-29.txt,"Last Friday night, Guggenheim members and guests kicked off the holiday season at #ArtAfterDark, enjoying the museum after-hours and beats by @DJmOma. Check out more photos: https://gu.gg/2PZdGeE pic.twitter.com/JU8wOHyqjz",Festivities
115,History-23.txt,"Opening today are two new shows—“The Fullness of Color: 1960s Painting” and “Marking Time: A Process in Minimal Abstraction.” Discover works by Kenneth Noland, Gene Davis, Alma Thomas, Jules Olitski, Park Seo-Bo, Roman Opalka, and more. https://gu.gg/2LtIgc0 pic.twitter.com/X68NjbnDqB",History
116,Festivities-30.txt,Did you wait until the last minute?  Shop the #GuggenheimStore's holiday gift guide before midnight December 18 to receive your gifts by December 24. Shop now: https://gu.gg/36JFt9z pic.twitter.com/MYCT4XoMiO,Festivities
117,VIP_CIT-16.txt,"#ArtistInterventions: In 2013 the Guggenheim and @JapanSociety presented ""SANBASO, divine dance"" created by internationally renowned artist Hiroshi Sugimoto and acclaimed kyogen actor Mansai Nomura. #Guggenheim60pic.twitter.com/AjzF6h7k0B",VIP_CIT
118,OnThisDay-9.txt,"Online ticketing for our #PerformingArts series, @worksandprocess, starts today! Go behind the scenes with @A_R_Costanzo, @MetOpera, @OmariWiles and @EphratAsherie, and many more. Explore the season: https://gu.gg/35x42GP pic.twitter.com/vI1m19vrND",OnThisDay
119,Festivities-31.txt,"Happy birthday to Vasily #Kandinsky, born on this day in 1866. Here's ""Amsterdam—View From The Window"" (1904), which is currently on view in #ArtisticLicense through January 12. Explore a selection of his works online: https://www.guggenheim.org/artwork/artist/vasily-kandinsky …pic.twitter.com/yyDdPzRinr",Festivities
120,OnThisDay-10.txt,"The @roomfulofteeth @Guggenheim show tonight was stunning, transforming an NYC secular cathedral into divine space. Rarely is such abstraction so moving. During @caroshawmusic's ""Sarabande"" I felt unexpected tears welling, of joy & despair simultaneously. 2nd show on Monday! Go!pic.twitter.com/kaoqpU2Uxh",OnThisDay
121,Other-6.txt,t's no exaggeration that the museum itself is one of the most engaging artworks on display at the @Guggenheimpic.twitter.com/0NKepp9Rwc,Other
122,Festivities-32.txt,Weekend reading—what are your top art shows of 2019? #HilmaAfKlint takes the top spot on @Hyperallergic's list.https://hyperallergic.com/532296/best-of-2019-our-top-nyc-art-shows-and-more/ …,Festivities
